,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,41,48,25,32,219.07,0.07,-109.46,-329.101,318.998,250,-212.35,0,0,0,0,0,0,0,0,41,48,25,32,0,0,0,0,3,0,631,201,1.977,0,0,,3,7,0,9.74,0,12.03,27.5,11/7/2025 6:07:31 PM,0,0
,Mixed / non conventional,41,48,32,39,170.4,0.07,-339.53,-2943.853,318.998,250,-18.46,0,0,0,0,0,0,0,0,41,48,32,39,0,0,0,0,3,0,631,201,1.977,0,0,,3,8,0,9.74,0,12.03,27.5,11/7/2025 6:07:31 PM,0,0
,Mixed / non conventional,41,48,39,46,163.52,0.08,806.34,5719.135,318.998,250,9.12,0,0,0,0,0,0,0,0,41,48,39,46,0,0,0,0,3,0,631,201,1.977,0,0,,3,9,0,9.74,0,12.03,27.5,11/7/2025 6:07:31 PM,0,0
,Mixed / non conventional,41,48,46,53,137.3,0.06,-303.08,-1282.633,320.151,250,-34.27,0,0,0,0,0,0,0,0,41,48,46,53,0,0,0,0,3,0,628,201,1.962,0,0,,3,1,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,53,60,173.4,0.07,-91.57,-759.54,320.151,250,-73.09,0,0,0,0,0,0,0,0,41,48,53,60,0,0,0,0,3,0,628,201,1.962,0,0,,3,2,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,60,67,209.97,0.07,-4.25,-176.87,320.151,250,-380.07,0,0,0,0,0,0,0,0,41,48,60,67,0,0,0,0,3,0,628,201,1.962,0,0,,3,3,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,67,2,129.49,0.05,-94.17,-119.234,320.151,250,-347.68,0,0,0,0,0,0,0,0,41,48,67,2,0,0,0,0,3,0,628,201,1.962,0,0,,3,4,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,2,9,159.26,0.11,122.88,-13.853,320.151,250,-3680.66,0,0,0,0,0,0,0,0,41,48,2,9,0,0,0,0,3,0,628,201,1.962,0,0,,3,5,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,1
,Mixed / non conventional,41,48,9,16,154.94,0.1,-12.51,-24.797,320.151,250,-2000.36,0,0,0,0,0,0,0,0,41,48,9,16,0,0,0,0,3,0,628,201,1.962,0,0,,3,6,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,16,23,154.95,0.07,23.03,-53.733,320.151,250,-923.24,0,0,0,0,0,0,0,0,41,48,16,23,0,0,0,0,3,0,628,201,1.962,0,0,,3,7,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,23,30,202.4,0.07,-50.73,-204.175,320.151,250,-317.36,0,0,0,0,0,0,0,0,41,48,23,30,0,0,0,0,3,0,628,201,1.962,0,0,,3,8,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,30,37,115.89,0.09,-78.74,-730.67,320.151,250,-50.78,0,0,0,0,0,0,0,0,41,48,30,37,0,0,0,0,3,0,628,201,1.962,0,0,,3,9,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,37,44,95.74,0.1,403.04,369.579,320.151,250,82.94,0,0,0,0,0,0,0,0,41,48,37,44,0,0,0,0,3,0,628,201,1.962,0,0,,3,10,0,9.71,0,12.05,28,11/7/2025 6:07:34 PM,0,0
,Mixed / non conventional,41,48,44,51,171.69,0.08,-288.94,2776.673,320.893,250,19.84,0,0,0,0,0,0,0,0,41,48,44,51,0,0,0,0,3,0,627,201,1.954,0,0,,3,1,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,51,58,177.08,0.07,2.3,-1737.848,320.893,250,-32.7,0,0,0,0,0,0,0,0,41,48,51,58,0,0,0,0,3,0,627,201,1.954,0,0,,3,2,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,58,65,184.22,0.08,-48.04,-225.989,320.893,250,-261.59,0,0,0,0,0,0,0,0,41,48,58,65,0,0,0,0,3,0,627,201,1.954,0,0,,3,3,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,65,72,210.8,0.06,48.12,-83.417,320.893,250,-810.92,0,0,0,0,0,0,0,0,41,48,65,72,0,0,0,0,3,0,627,201,1.954,0,0,,3,4,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,72,7,108.31,0.1,-81.97,-79.82,320.893,250,-435.42,0,0,0,0,0,0,0,0,41,48,72,7,0,0,0,0,3,0,627,201,1.954,0,0,,3,5,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,7,14,145.63,0.09,85.95,-19.365,320.893,250,-2413.13,0,0,0,0,0,0,0,0,41,48,7,14,0,0,0,0,3,0,627,201,1.954,0,0,,3,6,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,1
,Mixed / non conventional,41,48,14,21,162.14,0.08,1.28,-44.199,320.893,250,-1177.14,0,0,0,0,0,0,0,0,41,48,14,21,0,0,0,0,3,0,627,201,1.954,0,0,,3,7,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,21,28,187,0.08,-49.21,-133.323,320.893,250,-450.08,0,0,0,0,0,0,0,0,41,48,21,28,0,0,0,0,3,0,627,201,1.954,0,0,,3,8,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,28,35,155.15,0.08,-18.56,-497.764,320.893,250,-100.02,0,0,0,0,0,0,0,0,41,48,28,35,0,0,0,0,3,0,627,201,1.954,0,0,,3,9,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,35,42,128.72,0.09,393.89,-4888.483,320.893,250,-8.45,0,0,0,0,0,0,0,0,41,48,35,42,0,0,0,0,3,0,627,201,1.954,0,0,,3,10,0,9.71,0,12.05,28,11/7/2025 6:07:36 PM,0,0
,Mixed / non conventional,41,48,42,49,138.92,0.03,-444.07,6732.439,178.245,250,3.68,0,0,0,0,0,0,0,0,41,48,42,49,0,0,0,0,3,0,343,61,1.923,0,0,,3,1,0,12.01,0,12.07,28,11/7/2025 6:07:39 PM,0,0
,Mixed / non conventional,41,48,49,56,144.07,0.06,117.06,-3337.779,178.245,250,-7.69,0,0,0,0,0,0,0,0,41,48,49,56,0,0,0,0,3,0,343,61,1.923,0,0,,3,2,0,12.01,0,12.07,28,11/7/2025 6:07:39 PM,0,0
,Mixed / non conventional,41,48,56,63,159.67,0,-29.35,-168.148,178.245,250,-169.26,0,0,0,0,0,0,0,0,41,48,56,63,0,0,0,0,3,0,343,61,1.923,0,0,,3,3,0,12.01,0,12.07,28,11/7/2025 6:07:39 PM,0,0
,Mixed / non conventional,41,48,63,70,247.12,0.07,43.33,-71.79,178.245,250,-613.57,0,0,0,0,0,0,0,0,41,48,63,70,0,0,0,0,3,0,343,61,1.923,0,0,,3,4,0,12.01,0,12.07,28,11/7/2025 6:07:39 PM,0,0
,Mixed / non conventional,41,48,70,5,112.51,0.23,-175.57,-49.454,178.245,250,-405.53,0,0,0,0,0,0,0,0,41,48,70,5,0,0,0,0,3,0,343,61,1.923,0,0,,3,5,0,12.01,0,12.07,28,11/7/2025 6:07:39 PM,0,1
,Mixed / non conventional,41,48,5,12,143.55,0.1,164.35,-16.065,322.108,250,-2878.21,0,0,0,0,0,0,0,0,41,48,5,12,0,0,0,0,3,0,626,202,1.943,0,0,,3,1,0,9.71,0,12.05,28,11/7/2025 6:07:41 PM,0,1
,Mixed / non conventional,41,48,12,19,163.58,0.09,-2.66,-35.781,322.108,250,-1472.57,0,0,0,0,0,0,0,0,41,48,12,19,0,0,0,0,3,0,626,202,1.943,0,0,,3,2,0,9.71,0,12.05,28,11/7/2025 6:07:41 PM,0,0
,Mixed / non conventional,41,48,19,26,162.74,0.08,34.1,-85.435,322.108,250,-613.57,0,0,0,0,0,0,0,0,41,48,19,26,0,0,0,0,3,0,626,202,1.943,0,0,,3,3,0,9.71,0,12.05,28,11/7/2025 6:07:41 PM,0,0
,Mixed / non conventional,41,48,26,33,219.8,0.07,-106.04,-418.281,322.108,250,-169.26,0,0,0,0,0,0,0,0,41,48,26,33,0,0,0,0,3,0,626,202,1.943,0,0,,3,4,0,9.71,0,12.05,28,11/7/2025 6:07:41 PM,0,0
,Mixed / non conventional,41,48,33,40,152.31,0.07,-204.47,-6376.721,322.108,250,-7.69,0,0,0,0,0,0,0,0,41,48,33,40,0,0,0,0,3,0,626,202,1.943,0,0,,3,5,0,9.71,0,12.05,28,11/7/2025 6:07:41 PM,0,0
,Mixed / non conventional,41,48,40,47,145.06,0.03,595.09,5895.069,149.463,250,3.68,0,0,0,0,0,0,0,0,41,48,40,47,0,0,0,0,3,0,286,43,1.915,0,0,,3,1,0,12.25,0,12.07,28,11/7/2025 6:07:43 PM,0,0
,Mixed / non conventional,41,48,47,54,131,0.03,-247.16,-2317.096,149.463,250,-8.45,0,0,0,0,0,0,0,0,41,48,47,54,0,0,0,0,3,0,286,43,1.915,0,0,,3,2,0,12.25,0,12.07,28,11/7/2025 6:07:43 PM,0,0
,Mixed / non conventional,41,48,54,61,155.31,0,-95.86,-232.09,149.463,250,-100.02,0,0,0,0,0,0,0,0,41,48,54,61,0,0,0,0,3,0,286,43,1.915,0,0,,3,3,0,12.25,0,12.07,28,11/7/2025 6:07:43 PM,0,0
,Mixed / non conventional,41,48,61,68,229.25,0.05,13.9,-76.128,149.463,250,-450.08,0,0,0,0,0,0,0,0,41,48,61,68,0,0,0,0,3,0,286,43,1.915,0,0,,3,4,0,12.25,0,12.07,28,11/7/2025 6:07:43 PM,0,0
,Mixed / non conventional,41,48,68,3,121.39,0.05,-188.88,-49.25,149.463,250,-368.37,0,0,0,0,0,0,0,0,41,48,68,3,0,0,0,0,3,0,286,43,1.915,0,0,,3,5,0,12.25,0,12.07,28,11/7/2025 6:07:43 PM,0,1
,Mixed / non conventional,41,48,3,10,155.3,0.1,241.82,-14.758,322.959,250,-3398.69,0,0,0,0,0,0,0,0,41,48,3,10,0,0,0,0,3,0,626,202,1.937,0,0,,3,1,0,9.74,0,12.05,28,11/7/2025 6:07:45 PM,0,1
,Mixed / non conventional,41,48,10,17,160.3,0.03,-146.61,-28.562,322.959,250,-1812.63,0,0,0,0,0,0,0,0,41,48,10,17,0,0,0,0,3,0,626,202,1.937,0,0,,3,2,0,9.74,0,12.05,28,11/7/2025 6:07:45 PM,0,0
,Mixed / non conventional,41,48,17,24,149.79,0.07,103.88,-59.656,322.959,250,-810.92,0,0,0,0,0,0,0,0,41,48,17,24,0,0,0,0,3,0,626,202,1.937,0,0,,3,3,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,24,31,211.22,0.07,-71.61,-260.772,322.959,250,-261.59,0,0,0,0,0,0,0,0,41,48,24,31,0,0,0,0,3,0,626,202,1.937,0,0,,3,4,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,31,38,165.15,0.06,-220.4,-1631.148,322.959,250,-32.7,0,0,0,0,0,0,0,0,41,48,31,38,0,0,0,0,3,0,626,202,1.937,0,0,,3,5,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,38,45,166.6,0.08,622.53,2711.769,322.959,250,19.84,0,0,0,0,0,0,0,0,41,48,38,45,0,0,0,0,3,0,626,202,1.937,0,0,,3,6,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,45,52,194.36,0.07,-317.02,756.828,322.959,250,82.94,0,0,0,0,0,0,0,0,41,48,45,52,0,0,0,0,3,0,626,202,1.937,0,0,,3,7,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,52,59,178.7,0.06,-85.4,-1136.557,322.959,250,-50.78,0,0,0,0,0,0,0,0,41,48,52,59,0,0,0,0,3,0,626,202,1.937,0,0,,3,8,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,59,66,195.22,0.06,0.2,-198.658,322.959,250,-317.36,0,0,0,0,0,0,0,0,41,48,59,66,0,0,0,0,3,0,626,202,1.937,0,0,,3,9,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,66,1,136.33,0.04,-69.69,-135.097,322.959,250,-325.91,0,0,0,0,0,0,0,0,41,48,66,1,0,0,0,0,3,0,626,202,1.937,0,0,,3,10,0,9.74,0,12.05,28,11/7/2025 6:07:46 PM,0,0
,Mixed / non conventional,41,48,1,8,160.22,0.04,139.91,-13.02,323.248,250,-3977.64,0,0,0,0,0,0,0,0,41,48,1,8,0,0,0,0,3,0,623,202,1.929,0,0,,3,1,0,9.74,0,12.03,28,11/7/2025 6:07:48 PM,0,1
,Mixed / non conventional,41,48,8,15,150.13,0.03,-65.39,-22.055,323.248,250,-2200.4,0,0,0,0,0,0,0,0,41,48,8,15,0,0,0,0,3,0,623,202,1.929,0,0,,3,2,0,9.74,0,12.03,28,11/7/2025 6:07:48 PM,0,0
,Mixed / non conventional,41,48,15,22,159.49,0.05,72.03,-49.326,323.248,250,-1045.19,0,0,0,0,0,0,0,0,41,48,15,22,0,0,0,0,3,0,623,202,1.929,0,0,,3,3,0,9.74,0,12.03,28,11/7/2025 6:07:48 PM,0,0
,Mixed / non conventional,41,48,22,29,193.76,0.06,-38.03,-164.795,323.248,250,-380.07,0,0,0,0,0,0,0,0,41,48,22,29,0,0,0,0,3,0,623,202,1.929,0,0,,3,4,0,9.74,0,12.03,28,11/7/2025 6:07:48 PM,0,0
,Mixed / non conventional,41,48,29,36,120.36,0.08,-106.5,-532.298,323.248,250,-73.09,0,0,0,0,0,0,0,0,41,48,29,36,0,0,0,0,3,0,623,202,1.929,0,0,,3,5,0,9.74,0,12.03,28,11/7/2025 6:07:48 PM,0,0
,Mixed / non conventional,41,48,36,43,160.6,0.06,417.54,-1514.776,323.248,250,-34.27,0,0,0,0,0,0,0,0,41,48,36,43,0,0,0,0,3,0,623,202,1.929,0,0,,3,6,0,9.74,0,12.03,28,11/7/2025 6:07:48 PM,0,0
,Mixed / non conventional,41,48,43,50,157.82,0.05,-345.18,5593.334,323.248,250,9.12,0,0,0,0,0,0,0,0,41,48,43,50,0,0,0,0,3,0,623,202,1.929,0,0,,3,7,0,9.74,0,12.03,28,11/7/2025 6:07:48 PM,0,0
,Mixed / non conventional,41,48,50,57,163.06,0.06,102.15,-2859.042,323.757,250,-18.46,0,0,0,0,0,0,0,0,41,48,50,57,0,0,0,0,3,0,623,202,1.923,0,0,,3,1,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,0
,Mixed / non conventional,41,48,57,64,205.44,0.06,-23.45,-313.227,323.757,250,-212.35,0,0,0,0,0,0,0,0,41,48,57,64,0,0,0,0,3,0,623,202,1.923,0,0,,3,2,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,0
,Mixed / non conventional,41,48,64,71,122.06,0.06,4.79,-55.831,323.757,250,-707.82,0,0,0,0,0,0,0,0,41,48,64,71,0,0,0,0,3,0,623,202,1.923,0,0,,3,3,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,0
,Mixed / non conventional,41,48,71,6,106.73,0.08,-127.66,-81.984,323.757,250,-421.5,0,0,0,0,0,0,0,0,41,48,71,6,0,0,0,0,3,0,623,202,1.923,0,0,,3,4,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,0
,Mixed / non conventional,41,48,6,13,143.3,0.07,104.83,-17.581,323.757,250,-2638.94,0,0,0,0,0,0,0,0,41,48,6,13,0,0,0,0,3,0,623,202,1.923,0,0,,3,5,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,1
,Mixed / non conventional,41,48,13,20,161.71,0.09,-72.37,-39.678,323.757,250,-1319.47,0,0,0,0,0,0,0,0,41,48,13,20,0,0,0,0,3,0,623,202,1.923,0,0,,3,6,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,0
,Mixed / non conventional,41,48,20,27,178.79,0.07,79.92,-109.677,323.757,250,-527.79,0,0,0,0,0,0,0,0,41,48,20,27,0,0,0,0,3,0,623,202,1.923,0,0,,3,7,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,0
,Mixed / non conventional,41,48,27,34,198.68,0.06,-54.28,-487.505,323.757,250,-131.95,0,0,0,0,0,0,0,0,41,48,27,34,0,0,0,0,3,0,623,202,1.923,0,0,,3,8,0,9.71,0,12.07,28,11/7/2025 6:07:50 PM,0,0
,Mixed / non conventional,42,49,56,63,159.78,0.04,-30.01,-499.006,412.068,250,-131.95,0,0,0,0,0,0,0,0,42,49,56,63,0,0,0,0,3,0,504,208,1.223,0,0,,3,1,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,0
,Mixed / non conventional,42,49,63,70,246.38,0.05,42.51,-192.359,412.068,250,-527.79,0,0,0,0,0,0,0,0,42,49,63,70,0,0,0,0,3,0,504,208,1.223,0,0,,3,2,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,0
,Mixed / non conventional,42,49,70,5,112.97,0.03,-179.32,-120.054,412.068,250,-387.74,0,0,0,0,0,0,0,0,42,49,70,5,0,0,0,0,3,0,504,208,1.223,0,0,,3,3,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,0
,Mixed / non conventional,42,49,5,12,142.75,0.08,163.76,-18.786,412.068,250,-3131.33,0,0,0,0,0,0,0,0,42,49,5,12,0,0,0,0,3,0,504,208,1.223,0,0,,3,4,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,1
,Mixed / non conventional,42,49,12,19,159.93,0.05,-1.75,-40.261,412.068,250,-1636.83,0,0,0,0,0,0,0,0,42,49,12,19,0,0,0,0,3,0,504,208,1.223,0,0,,3,5,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,0
,Mixed / non conventional,42,49,19,26,157.15,0.04,34.05,-91.488,412.068,250,-707.82,0,0,0,0,0,0,0,0,42,49,19,26,0,0,0,0,3,0,504,208,1.223,0,0,,3,6,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,0
,Mixed / non conventional,42,49,26,33,210.21,0.03,-103.19,-407.915,412.068,250,-212.35,0,0,0,0,0,0,0,0,42,49,26,33,0,0,0,0,3,0,504,208,1.223,0,0,,3,7,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,0
,Mixed / non conventional,42,49,33,40,166.93,0,-152.73,-3725.229,412.068,250,-18.46,0,0,0,0,0,0,0,0,42,49,33,40,0,0,0,0,3,0,504,208,1.223,0,0,,3,8,0,9.63,0,12.05,28,11/7/2025 6:07:53 PM,0,0
,Mixed / non conventional,42,49,40,47,162.42,0.03,528.9,7354.659,413.004,250,9.12,0,0,0,0,0,0,0,0,42,49,40,47,0,0,0,0,3,0,503,208,1.219,0,0,,3,1,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,47,54,147.88,0.06,-226.62,-1782.124,413.004,250,-34.27,0,0,0,0,0,0,0,0,42,49,47,54,0,0,0,0,3,0,503,208,1.219,0,0,,3,2,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,54,61,156.23,0,-97.35,-882.785,413.004,250,-73.09,0,0,0,0,0,0,0,0,42,49,54,61,0,0,0,0,3,0,503,208,1.219,0,0,,3,3,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,61,68,227.81,0.03,12.83,-247.548,413.004,250,-380.07,0,0,0,0,0,0,0,0,42,49,61,68,0,0,0,0,3,0,503,208,1.219,0,0,,3,4,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,68,3,122.43,0.02,-181.19,-145.438,413.004,250,-347.68,0,0,0,0,0,0,0,0,42,49,68,3,0,0,0,0,3,0,503,208,1.219,0,0,,3,5,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,3,10,154.45,0.23,241.01,-17.331,413.004,250,-3680.66,0,0,0,0,0,0,0,0,42,49,3,10,0,0,0,0,3,0,503,208,1.219,0,0,,3,6,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,1
,Mixed / non conventional,42,49,10,17,157.73,0.06,-146.38,-32.566,413.004,250,-2000.36,0,0,0,0,0,0,0,0,42,49,10,17,0,0,0,0,3,0,503,208,1.219,0,0,,3,7,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,17,24,144.69,0.03,103.64,-64.725,413.004,250,-923.24,0,0,0,0,0,0,0,0,42,49,17,24,0,0,0,0,3,0,503,208,1.219,0,0,,3,8,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,24,31,203.66,0.04,-72.65,-265.031,413.004,250,-317.36,0,0,0,0,0,0,0,0,42,49,24,31,0,0,0,0,3,0,503,208,1.219,0,0,,3,9,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,31,38,166.38,0.05,-201.62,-1353.248,413.004,250,-50.78,0,0,0,0,0,0,0,0,42,49,31,38,0,0,0,0,3,0,503,208,1.219,0,0,,3,10,0,9.6,0,12.05,28,11/7/2025 6:07:55 PM,0,0
,Mixed / non conventional,42,49,38,45,185.12,0,585.41,922.955,413.507,250,82.94,0,0,0,0,0,0,0,0,42,49,38,45,0,0,0,0,3,0,502,208,1.214,0,0,,3,1,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,45,52,170.35,0.03,-305.55,3550.071,413.507,250,19.84,0,0,0,0,0,0,0,0,42,49,45,52,0,0,0,0,3,0,502,208,1.214,0,0,,3,2,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,52,59,177.03,0.03,-87.6,-2238.787,413.507,250,-32.7,0,0,0,0,0,0,0,0,42,49,52,59,0,0,0,0,3,0,502,208,1.214,0,0,,3,3,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,59,66,194.18,0.05,-0.49,-306.947,413.507,250,-261.59,0,0,0,0,0,0,0,0,42,49,59,66,0,0,0,0,3,0,502,208,1.214,0,0,,3,4,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,66,1,138.48,0.03,-62.85,-188.776,413.507,250,-303.33,0,0,0,0,0,0,0,0,42,49,66,1,0,0,0,0,3,0,502,208,1.214,0,0,,3,5,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,1,8,159.18,0.09,139.17,-15.344,413.507,250,-4290.01,0,0,0,0,0,0,0,0,42,49,1,8,0,0,0,0,3,0,502,208,1.214,0,0,,3,6,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,1
,Mixed / non conventional,42,49,8,15,148.09,0.02,-65.29,-25.377,413.507,250,-2413.13,0,0,0,0,0,0,0,0,42,49,8,15,0,0,0,0,3,0,502,208,1.214,0,0,,3,7,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,15,22,154.48,0.06,71.09,-54.265,413.507,250,-1177.14,0,0,0,0,0,0,0,0,42,49,15,22,0,0,0,0,3,0,502,208,1.214,0,0,,3,8,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,22,29,187.07,0,-38.47,-171.864,413.507,250,-450.08,0,0,0,0,0,0,0,0,42,49,22,29,0,0,0,0,3,0,502,208,1.214,0,0,,3,9,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,29,36,120.14,0.03,-101.44,-496.691,413.507,250,-100.02,0,0,0,0,0,0,0,0,42,49,29,36,0,0,0,0,3,0,502,208,1.214,0,0,,3,10,0,9.6,0,12.03,28,11/7/2025 6:07:58 PM,0,0
,Mixed / non conventional,42,49,36,43,126.86,0.04,405.24,-623.473,41.529,250,-8.45,0,0,0,0,0,0,0,0,42,49,36,43,0,0,0,0,3,0,49,2,1.191,0,0,,3,1,0,12.66,0,12.05,28,11/7/2025 6:08:00 PM,0,0
,Mixed / non conventional,42,49,43,50,135.76,0.03,-359.35,1532.863,41.529,250,3.68,0,0,0,0,0,0,0,0,42,49,43,50,0,0,0,0,3,0,49,2,1.191,0,0,,3,2,0,12.66,0,12.05,28,11/7/2025 6:08:00 PM,0,0
,Mixed / non conventional,42,49,50,57,141.63,0,111.54,-764.489,41.529,250,-7.69,0,0,0,0,0,0,0,0,42,49,50,57,0,0,0,0,3,0,49,2,1.191,0,0,,3,3,0,12.66,0,12.05,28,11/7/2025 6:08:00 PM,0,0
,Mixed / non conventional,42,49,57,64,203.04,0.06,-23.22,-49.817,41.529,250,-169.26,0,0,0,0,0,0,0,0,42,49,57,64,0,0,0,0,3,0,49,2,1.191,0,0,,3,4,0,12.66,0,12.05,28,11/7/2025 6:08:00 PM,0,1
,Mixed / non conventional,42,49,64,71,120.78,0.03,4.37,-81.609,414.59,250,-613.57,0,0,0,0,0,0,0,0,42,49,64,71,0,0,0,0,3,0,502,208,1.211,0,0,,3,1,0,9.63,0,12.07,28,11/7/2025 6:08:02 PM,0,0
,Mixed / non conventional,42,49,71,6,107.05,0.03,-117.51,-109.442,414.59,250,-405.53,0,0,0,0,0,0,0,0,42,49,71,6,0,0,0,0,3,0,502,208,1.211,0,0,,3,2,0,9.63,0,12.07,28,11/7/2025 6:08:02 PM,0,0
,Mixed / non conventional,42,49,6,13,142.24,0.04,103.22,-20.488,414.59,250,-2878.21,0,0,0,0,0,0,0,0,42,49,6,13,0,0,0,0,3,0,502,208,1.211,0,0,,3,3,0,9.63,0,12.07,28,11/7/2025 6:08:02 PM,0,1
,Mixed / non conventional,42,49,13,20,157.74,0.03,-72.2,-44.41,414.59,250,-1472.57,0,0,0,0,0,0,0,0,42,49,13,20,0,0,0,0,3,0,502,208,1.211,0,0,,3,4,0,9.63,0,12.07,28,11/7/2025 6:08:02 PM,0,0
,Mixed / non conventional,42,49,20,27,172.89,0.04,78.95,-116.819,414.59,250,-613.57,0,0,0,0,0,0,0,0,42,49,20,27,0,0,0,0,3,0,502,208,1.211,0,0,,3,5,0,9.63,0,12.07,28,11/7/2025 6:08:02 PM,0,0
,Mixed / non conventional,42,49,27,34,190.92,0,-52.61,-467.652,414.59,250,-169.26,0,0,0,0,0,0,0,0,42,49,27,34,0,0,0,0,3,0,502,208,1.211,0,0,,3,6,0,9.63,0,12.07,28,11/7/2025 6:08:02 PM,0,0
