,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,16,23,35,42,102.51,0.06,142.93,-78.043,289.342,250,-380.07,0,0,0,0,0,0,0,0,16,23,35,42,0,0,0,0,3,0,720,208,2.488,0,0,,1,2,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,42,49,97.05,0.14,-152.36,-26.865,289.342,250,-1045.19,0,0,0,0,0,0,0,0,16,23,42,49,0,0,0,0,3,0,720,208,2.488,0,0,,1,3,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,1
,Mixed / non conventional,16,23,49,56,140.21,0.11,112.89,-18.436,289.342,250,-2200.4,0,0,0,0,0,0,0,0,16,23,49,56,0,0,0,0,3,0,720,208,2.488,0,0,,1,4,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,56,63,67.33,0.16,-122.34,-4.898,289.342,250,-3977.64,0,0,0,0,0,0,0,0,16,23,56,63,0,0,0,0,3,0,720,208,2.488,0,0,,1,5,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,63,70,78.23,0.37,151.9,-3.478,289.342,250,-6508.87,0,0,0,0,0,0,0,0,16,23,63,70,0,0,0,0,3,0,720,208,2.488,0,0,,1,6,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,70,5,118.24,0.1,-343.12,-207.524,289.342,250,-164.86,0,0,0,0,0,0,0,0,16,23,70,5,0,0,0,0,3,0,720,208,2.488,0,0,,1,7,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,5,12,147.09,0.1,219.11,-838.118,289.342,250,-50.78,0,0,0,0,0,0,0,0,16,23,5,12,0,0,0,0,3,0,720,208,2.488,0,0,,1,8,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,12,19,35.05,0.04,260.4,122.26,289.342,250,82.94,0,0,0,0,0,0,0,0,16,23,12,19,0,0,0,0,3,0,720,208,2.488,0,0,,1,9,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,19,26,179.27,0.1,-262.48,2614.214,289.342,250,19.84,0,0,0,0,0,0,0,0,16,23,19,26,0,0,0,0,3,0,720,208,2.488,0,0,,1,10,0,10.19,0,12.21,13.8,11/7/2025 2:09:37 PM,0,0
,Mixed / non conventional,16,23,26,33,171.07,0.08,-105.07,-1518.467,290.233,250,-32.7,0,0,0,0,0,0,0,0,16,23,26,33,0,0,0,0,3,0,718,208,2.473,0,0,,1,1,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,33,40,96.82,0.1,125.6,-107.426,290.233,250,-261.59,0,0,0,0,0,0,0,0,16,23,33,40,0,0,0,0,3,0,718,208,2.473,0,0,,1,2,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,40,47,111.09,0.05,-34.75,-39.759,290.233,250,-810.92,0,0,0,0,0,0,0,0,16,23,40,47,0,0,0,0,3,0,718,208,2.473,0,0,,1,3,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,1
,Mixed / non conventional,16,23,47,54,118.98,0.06,85.49,-19.05,290.233,250,-1812.63,0,0,0,0,0,0,0,0,16,23,47,54,0,0,0,0,3,0,718,208,2.473,0,0,,1,4,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,54,61,114.42,0.13,7.22,-9.771,290.233,250,-3398.69,0,0,0,0,0,0,0,0,16,23,54,61,0,0,0,0,3,0,718,208,2.473,0,0,,1,5,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,61,68,13.99,0.76,19.62,-0.712,290.233,250,-5701.03,0,0,0,0,0,0,0,0,16,23,61,68,0,0,0,0,3,0,718,208,2.473,0,0,,1,6,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,68,3,110.65,0.13,-195.96,-152.903,290.233,250,-210.04,0,0,0,0,0,0,0,0,16,23,68,3,0,0,0,0,3,0,718,208,2.473,0,0,,1,7,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,3,10,146.48,0.1,190.52,-425.048,290.233,250,-100.02,0,0,0,0,0,0,0,0,16,23,3,10,0,0,0,0,3,0,718,208,2.473,0,0,,1,8,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,10,17,197.73,0.09,113.34,-6791.498,290.233,250,-8.45,0,0,0,0,0,0,0,0,16,23,10,17,0,0,0,0,3,0,718,208,2.473,0,0,,1,9,0,10.13,0,12.21,14.3,11/7/2025 2:09:40 PM,0,0
,Mixed / non conventional,16,23,17,24,156.15,0.04,-207.28,9491.348,223.558,250,3.68,0,0,0,0,0,0,0,0,16,23,17,24,0,0,0,0,3,0,543,121,2.431,0,0,,1,1,0,11.65,0,12.21,14.3,11/7/2025 2:09:42 PM,0,0
,Mixed / non conventional,16,23,24,31,122.65,0.07,-109.09,-3563.961,223.558,250,-7.69,0,0,0,0,0,0,0,0,16,23,24,31,0,0,0,0,3,0,543,121,2.431,0,0,,1,2,0,11.65,0,12.21,14.3,11/7/2025 2:09:42 PM,0,0
,Mixed / non conventional,16,23,31,38,126.73,0.05,54.62,-167.379,223.558,250,-169.26,0,0,0,0,0,0,0,0,16,23,31,38,0,0,0,0,3,0,543,121,2.431,0,0,,1,3,0,11.65,0,12.21,14.3,11/7/2025 2:09:42 PM,0,0
,Mixed / non conventional,16,23,38,45,135.92,0.09,216.37,-49.525,223.558,250,-613.57,0,0,0,0,0,0,0,0,16,23,38,45,0,0,0,0,3,0,543,121,2.431,0,0,,1,4,0,11.65,0,12.21,14.3,11/7/2025 2:09:42 PM,0,1
,Mixed / non conventional,16,23,45,52,98.73,0.06,-122.9,-19.568,291.871,250,-1472.57,0,0,0,0,0,0,0,0,16,23,45,52,0,0,0,0,3,0,717,209,2.455,0,0,,1,1,0,10.16,0,12.19,13.8,11/7/2025 2:09:44 PM,0,1
,Mixed / non conventional,16,23,52,59,138.39,0.04,75.75,-14.034,291.871,250,-2878.21,0,0,0,0,0,0,0,0,16,23,52,59,0,0,0,0,3,0,717,209,2.455,0,0,,1,2,0,10.16,0,12.19,13.8,11/7/2025 2:09:44 PM,0,0
,Mixed / non conventional,16,23,59,66,25.62,0.78,-66.64,-1.507,291.871,250,-4962.43,0,0,0,0,0,0,0,0,16,23,59,66,0,0,0,0,3,0,717,209,2.455,0,0,,1,3,0,10.16,0,12.19,13.8,11/7/2025 2:09:44 PM,0,0
,Mixed / non conventional,16,23,66,1,111.9,0.12,-125.52,-127.18,291.871,250,-256.79,0,0,0,0,0,0,0,0,16,23,66,1,0,0,0,0,3,0,717,209,2.455,0,0,,1,4,0,10.16,0,12.19,13.8,11/7/2025 2:09:44 PM,0,0
,Mixed / non conventional,16,23,1,8,136.96,0.12,135.74,-236.172,291.871,250,-169.26,0,0,0,0,0,0,0,0,16,23,1,8,0,0,0,0,3,0,717,209,2.455,0,0,,1,5,0,10.16,0,12.19,13.8,11/7/2025 2:09:44 PM,0,0
,Mixed / non conventional,16,23,8,15,198.46,0.1,549.89,-7528.822,291.871,250,-7.69,0,0,0,0,0,0,0,0,16,23,8,15,0,0,0,0,3,0,717,209,2.455,0,0,,1,6,0,10.16,0,12.19,13.8,11/7/2025 2:09:44 PM,0,0
,Mixed / non conventional,16,23,15,22,160.08,0.04,-663.12,7438.288,170.9,250,3.68,0,0,0,0,0,0,0,0,16,23,15,22,0,0,0,0,3,0,410,70,2.401,0,0,,1,1,0,12.22,0,12.21,14.3,11/7/2025 2:09:46 PM,0,0
,Mixed / non conventional,16,23,22,29,122.71,0.05,140.62,-2481.884,170.9,250,-8.45,0,0,0,0,0,0,0,0,16,23,22,29,0,0,0,0,3,0,410,70,2.401,0,0,,1,2,0,12.22,0,12.21,14.3,11/7/2025 2:09:47 PM,0,0
,Mixed / non conventional,16,23,29,36,150.14,0.03,-180.31,-256.54,170.9,250,-100.02,0,0,0,0,0,0,0,0,16,23,29,36,0,0,0,0,3,0,410,70,2.401,0,0,,1,3,0,12.22,0,12.21,14.3,11/7/2025 2:09:47 PM,0,0
,Mixed / non conventional,16,23,36,43,127.76,0.05,235.73,-48.512,170.9,250,-450.08,0,0,0,0,0,0,0,0,16,23,36,43,0,0,0,0,3,0,410,70,2.401,0,0,,1,4,0,12.22,0,12.21,14.3,11/7/2025 2:09:47 PM,0,1
,Mixed / non conventional,16,23,43,50,95.09,0.09,-88.76,-23.664,292.951,250,-1177.14,0,0,0,0,0,0,0,0,16,23,43,50,0,0,0,0,3,0,715,209,2.439,0,0,,1,1,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,1
,Mixed / non conventional,16,23,50,57,145.51,0.13,33.23,-17.665,292.951,250,-2413.13,0,0,0,0,0,0,0,0,16,23,50,57,0,0,0,0,3,0,715,209,2.439,0,0,,1,2,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,57,64,72.54,0.08,48.31,-4.954,292.951,250,-4290.01,0,0,0,0,0,0,0,0,16,23,57,64,0,0,0,0,3,0,715,209,2.439,0,0,,1,3,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,64,71,47.92,0.23,10.19,-2.023,292.951,250,-6939.71,0,0,0,0,0,0,0,0,16,23,64,71,0,0,0,0,3,0,715,209,2.439,0,0,,1,4,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,71,6,122.18,0.1,-218.63,-249.671,292.951,250,-143.36,0,0,0,0,0,0,0,0,16,23,71,6,0,0,0,0,3,0,715,209,2.439,0,0,,1,5,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,6,13,158.51,0.09,66.08,-1420.096,292.951,250,-32.7,0,0,0,0,0,0,0,0,16,23,6,13,0,0,0,0,3,0,715,209,2.439,0,0,,1,6,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,13,20,142.19,0.09,273.31,2099.344,292.951,250,19.84,0,0,0,0,0,0,0,0,16,23,13,20,0,0,0,0,3,0,715,209,2.439,0,0,,1,7,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,20,27,201.66,0.11,-417.29,712.283,292.951,250,82.94,0,0,0,0,0,0,0,0,16,23,20,27,0,0,0,0,3,0,715,209,2.439,0,0,,1,8,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,27,34,173.27,0.07,228.99,-999.639,292.951,250,-50.78,0,0,0,0,0,0,0,0,16,23,27,34,0,0,0,0,3,0,715,209,2.439,0,0,,1,9,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,34,41,86.05,0.1,-40.69,-79.435,292.951,250,-317.36,0,0,0,0,0,0,0,0,16,23,34,41,0,0,0,0,3,0,715,209,2.439,0,0,,1,10,0,10.19,0,12.21,13.8,11/7/2025 2:09:49 PM,0,0
,Mixed / non conventional,16,23,41,48,104.27,0.05,84.99,-33.107,293.154,250,-923.24,0,0,0,0,0,0,0,0,16,23,41,48,0,0,0,0,3,0,712,209,2.43,0,0,,1,1,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,1
,Mixed / non conventional,16,23,48,55,127.2,0.11,-53.79,-18.641,293.154,250,-2000.36,0,0,0,0,0,0,0,0,16,23,48,55,0,0,0,0,3,0,712,209,2.43,0,0,,1,2,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,55,62,95.05,0.12,-25.15,-7.57,293.154,250,-3680.66,0,0,0,0,0,0,0,0,16,23,55,62,0,0,0,0,3,0,712,209,2.43,0,0,,1,3,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,62,69,20.7,0.31,93.17,-0.995,293.154,250,-6096.1,0,0,0,0,0,0,0,0,16,23,62,69,0,0,0,0,3,0,712,209,2.43,0,0,,1,4,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,69,4,116.39,0.1,-247.9,-182.318,293.154,250,-187.15,0,0,0,0,0,0,0,0,16,23,69,4,0,0,0,0,3,0,712,209,2.43,0,0,,1,5,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,4,11,145.31,0.08,148.46,-582.828,293.154,250,-73.09,0,0,0,0,0,0,0,0,16,23,4,11,0,0,0,0,3,0,712,209,2.43,0,0,,1,6,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,11,18,230.03,0.08,253.83,-1967.609,293.154,250,-34.27,0,0,0,0,0,0,0,0,16,23,11,18,0,0,0,0,3,0,712,209,2.43,0,0,,1,7,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,18,25,168.26,0.06,-308.08,5408.007,293.154,250,9.12,0,0,0,0,0,0,0,0,16,23,18,25,0,0,0,0,3,0,712,209,2.43,0,0,,1,8,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,25,32,153.44,0.07,112.59,-2436.033,293.154,250,-18.46,0,0,0,0,0,0,0,0,16,23,25,32,0,0,0,0,3,0,712,209,2.43,0,0,,1,9,0,10.19,0,12.21,14.3,11/7/2025 2:09:51 PM,0,0
,Mixed / non conventional,16,23,32,39,112.85,0.09,-92.15,-155.789,293.154,250,-212.35,0,0,0,0,0,0,0,0,16,23,32,39,0,0,0,0,3,0,712,209,2.43,0,0,,1,10,0,10.19,0,12.21,14.3,11/7/2025 2:09:52 PM,0,0
,Mixed / non conventional,16,23,39,46,121.51,0.06,10.5,-50.419,293.699,250,-707.82,0,0,0,0,0,0,0,0,16,23,39,46,0,0,0,0,3,0,710,209,2.419,0,0,,1,1,0,10.16,0,12.23,14.3,11/7/2025 2:09:54 PM,0,0
,Mixed / non conventional,16,23,46,53,104.35,0.08,-3.16,-18.723,293.699,250,-1636.83,0,0,0,0,0,0,0,0,16,23,46,53,0,0,0,0,3,0,710,209,2.419,0,0,,1,2,0,10.16,0,12.23,14.3,11/7/2025 2:09:54 PM,0,1
,Mixed / non conventional,16,23,53,60,136.03,0.1,55.68,-12.759,293.699,250,-3131.33,0,0,0,0,0,0,0,0,16,23,53,60,0,0,0,0,3,0,710,209,2.419,0,0,,1,3,0,10.16,0,12.23,14.3,11/7/2025 2:09:54 PM,0,0
,Mixed / non conventional,16,23,60,67,11.36,0.82,-44.52,-0.627,293.699,250,-5323.27,0,0,0,0,0,0,0,0,16,23,60,67,0,0,0,0,3,0,710,209,2.419,0,0,,1,4,0,10.16,0,12.23,14.3,11/7/2025 2:09:54 PM,0,0
,Mixed / non conventional,16,23,67,2,109.47,0.07,-135.26,-137.791,293.699,250,-233.32,0,0,0,0,0,0,0,0,16,23,67,2,0,0,0,0,3,0,710,209,2.419,0,0,,1,5,0,10.16,0,12.23,14.3,11/7/2025 2:09:54 PM,0,0
,Mixed / non conventional,16,23,2,9,142.55,0.1,187.64,-317.296,293.699,250,-131.95,0,0,0,0,0,0,0,0,16,23,2,9,0,0,0,0,3,0,710,209,2.419,0,0,,1,6,0,10.16,0,12.23,14.3,11/7/2025 2:09:54 PM,0,0
,Mixed / non conventional,17,24,31,38,117.8,0.14,53.34,-243.53,272.773,250,-131.95,0,0,0,0,0,0,0,0,17,24,31,38,0,0,0,0,3,0,751,205,2.751,0,0,,1,1,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,38,45,126.66,0.1,212.08,-65.463,272.773,250,-527.79,0,0,0,0,0,0,0,0,17,24,38,45,0,0,0,0,3,0,751,205,2.751,0,0,,1,2,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,45,52,90.69,0.2,-120.17,-18.749,272.773,250,-1319.47,0,0,0,0,0,0,0,0,17,24,45,52,0,0,0,0,3,0,751,205,2.751,0,0,,1,3,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,1
,Mixed / non conventional,17,24,52,59,129.53,0.21,73.67,-13.389,272.773,250,-2638.94,0,0,0,0,0,0,0,0,17,24,52,59,0,0,0,0,3,0,751,205,2.751,0,0,,1,4,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,59,66,20.24,0.51,-65.62,-1.196,272.773,250,-4618.14,0,0,0,0,0,0,0,0,17,24,59,66,0,0,0,0,3,0,751,205,2.751,0,0,,1,5,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,66,1,106.41,0.14,-125.94,-103.584,272.773,250,-280.21,0,0,0,0,0,0,0,0,17,24,66,1,0,0,0,0,3,0,751,205,2.751,0,0,,1,6,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,1,8,130.34,0.17,136.26,-167.434,272.773,250,-212.35,0,0,0,0,0,0,0,0,17,24,1,8,0,0,0,0,3,0,751,205,2.751,0,0,,1,7,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,8,15,190.28,0.13,583.46,-2810.863,272.773,250,-18.46,0,0,0,0,0,0,0,0,17,24,8,15,0,0,0,0,3,0,751,205,2.751,0,0,,1,8,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,15,22,170.93,0.11,-695.56,5111.833,272.773,250,9.12,0,0,0,0,0,0,0,0,17,24,15,22,0,0,0,0,3,0,751,205,2.751,0,0,,1,9,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,22,29,174.49,0.08,149.28,-1388.755,272.773,250,-34.27,0,0,0,0,0,0,0,0,17,24,22,29,0,0,0,0,3,0,751,205,2.751,0,0,,1,10,0,10.25,0,12.19,13.8,11/7/2025 2:09:56 PM,0,0
,Mixed / non conventional,17,24,29,36,137.88,0.12,-180.02,-517.658,274.407,250,-73.09,0,0,0,0,0,0,0,0,17,24,29,36,0,0,0,0,3,0,747,205,2.721,0,0,,1,1,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,36,43,118.08,0.15,232.46,-85.255,274.407,250,-380.07,0,0,0,0,0,0,0,0,17,24,36,43,0,0,0,0,3,0,747,205,2.721,0,0,,1,2,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,43,50,87.7,0.09,-87.92,-23.026,274.407,250,-1045.19,0,0,0,0,0,0,0,0,17,24,43,50,0,0,0,0,3,0,747,205,2.721,0,0,,1,3,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,1
,Mixed / non conventional,17,24,50,57,135.72,0.17,33.55,-16.926,274.407,250,-2200.4,0,0,0,0,0,0,0,0,17,24,50,57,0,0,0,0,3,0,747,205,2.721,0,0,,1,4,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,57,64,63.61,0.31,46.97,-4.388,274.407,250,-3977.64,0,0,0,0,0,0,0,0,17,24,57,64,0,0,0,0,3,0,747,205,2.721,0,0,,1,5,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,64,71,43.38,0.29,10.15,-1.829,274.407,250,-6508.87,0,0,0,0,0,0,0,0,17,24,64,71,0,0,0,0,3,0,747,205,2.721,0,0,,1,6,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,71,6,115.42,0.16,-216.4,-192.114,274.407,250,-164.86,0,0,0,0,0,0,0,0,17,24,71,6,0,0,0,0,3,0,747,205,2.721,0,0,,1,7,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,6,13,147.33,0.13,70.42,-796.182,274.407,250,-50.78,0,0,0,0,0,0,0,0,17,24,6,13,0,0,0,0,3,0,747,205,2.721,0,0,,1,8,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,13,20,67.41,0.09,269.53,223.022,274.407,250,82.94,0,0,0,0,0,0,0,0,17,24,13,20,0,0,0,0,3,0,747,205,2.721,0,0,,1,9,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,20,27,158.4,0.13,-414.46,2190.687,274.407,250,19.84,0,0,0,0,0,0,0,0,17,24,20,27,0,0,0,0,3,0,747,205,2.721,0,0,,1,10,0,10.25,0,12.23,13.8,11/7/2025 2:09:59 PM,0,0
,Mixed / non conventional,17,24,27,34,152.88,0.11,224.67,-1289.363,275.765,250,-32.7,0,0,0,0,0,0,0,0,17,24,27,34,0,0,0,0,3,0,743,205,2.696,0,0,,1,1,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,34,41,79.15,0.14,-40.63,-83.44,275.765,250,-261.59,0,0,0,0,0,0,0,0,17,24,34,41,0,0,0,0,3,0,743,205,2.696,0,0,,1,2,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,41,48,96.8,0.06,83.87,-32.92,275.765,250,-810.92,0,0,0,0,0,0,0,0,17,24,41,48,0,0,0,0,3,0,743,205,2.696,0,0,,1,3,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,1
,Mixed / non conventional,17,24,48,55,118.03,0.1,-52.46,-17.956,275.765,250,-1812.63,0,0,0,0,0,0,0,0,17,24,48,55,0,0,0,0,3,0,743,205,2.696,0,0,,1,4,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,55,62,87.82,0.32,-25.84,-7.126,275.765,250,-3398.69,0,0,0,0,0,0,0,0,17,24,55,62,0,0,0,0,3,0,743,205,2.696,0,0,,1,5,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,62,69,16.17,2.42,92.11,-0.782,275.765,250,-5701.03,0,0,0,0,0,0,0,0,17,24,62,69,0,0,0,0,3,0,743,205,2.696,0,0,,1,6,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,69,4,110.23,0.2,-245.13,-144.72,275.765,250,-210.04,0,0,0,0,0,0,0,0,17,24,69,4,0,0,0,0,3,0,743,205,2.696,0,0,,1,7,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,4,11,139.12,0.14,149.98,-383.571,275.765,250,-100.02,0,0,0,0,0,0,0,0,17,24,4,11,0,0,0,0,3,0,743,205,2.696,0,0,,1,8,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,11,18,189.25,0.14,273.58,-6176.311,275.765,250,-8.45,0,0,0,0,0,0,0,0,17,24,11,18,0,0,0,0,3,0,743,205,2.696,0,0,,1,9,0,10.25,0,12.19,14.3,11/7/2025 2:10:01 PM,0,0
,Mixed / non conventional,17,24,18,25,151.91,0.07,-302.21,10842.929,262.525,250,3.68,0,0,0,0,0,0,0,0,17,24,18,25,0,0,0,0,3,0,698,183,2.657,0,0,,1,1,0,10.76,0,12.21,14.3,11/7/2025 2:10:03 PM,0,0
,Mixed / non conventional,17,24,25,32,123.43,0.12,88.19,-4211.737,262.525,250,-7.69,0,0,0,0,0,0,0,0,17,24,25,32,0,0,0,0,3,0,698,183,2.657,0,0,,1,2,0,10.76,0,12.21,14.3,11/7/2025 2:10:03 PM,0,0
,Mixed / non conventional,17,24,32,39,105.22,0,-91.83,-163.195,262.525,250,-169.26,0,0,0,0,0,0,0,0,17,24,32,39,0,0,0,0,3,0,698,183,2.657,0,0,,1,3,0,10.76,0,12.21,14.3,11/7/2025 2:10:03 PM,0,0
,Mixed / non conventional,17,24,39,46,113.36,0.11,9.9,-48.503,262.525,250,-613.57,0,0,0,0,0,0,0,0,17,24,39,46,0,0,0,0,3,0,698,183,2.657,0,0,,1,4,0,10.76,0,12.21,14.3,11/7/2025 2:10:03 PM,0,1
,Mixed / non conventional,17,24,46,53,97.84,0.12,-2.46,-18.485,278.221,250,-1472.57,0,0,0,0,0,0,0,0,17,24,46,53,0,0,0,0,3,0,741,206,2.663,0,0,,1,1,0,10.22,0,12.23,14.3,11/7/2025 2:10:06 PM,0,1
,Mixed / non conventional,17,24,53,60,124.66,0.27,53.41,-12.05,278.221,250,-2878.21,0,0,0,0,0,0,0,0,17,24,53,60,0,0,0,0,3,0,741,206,2.663,0,0,,1,2,0,10.22,0,12.23,14.3,11/7/2025 2:10:06 PM,0,0
,Mixed / non conventional,17,24,60,67,6.69,1.73,-43.79,-0.375,278.221,250,-4962.43,0,0,0,0,0,0,0,0,17,24,60,67,0,0,0,0,3,0,741,206,2.663,0,0,,1,3,0,10.22,0,12.23,14.3,11/7/2025 2:10:06 PM,0,0
,Mixed / non conventional,17,24,67,2,104.09,0.14,-135.21,-112.771,278.221,250,-256.79,0,0,0,0,0,0,0,0,17,24,67,2,0,0,0,0,3,0,741,206,2.663,0,0,,1,4,0,10.22,0,12.23,14.3,11/7/2025 2:10:06 PM,0,0
,Mixed / non conventional,17,24,2,9,136.34,0.18,189.37,-224.104,278.221,250,-169.26,0,0,0,0,0,0,0,0,17,24,2,9,0,0,0,0,3,0,741,206,2.663,0,0,,1,5,0,10.22,0,12.23,14.3,11/7/2025 2:10:06 PM,0,0
,Mixed / non conventional,17,24,9,16,192.71,0.1,-239.3,-6968.751,278.221,250,-7.69,0,0,0,0,0,0,0,0,17,24,9,16,0,0,0,0,3,0,741,206,2.663,0,0,,1,6,0,10.22,0,12.23,14.3,11/7/2025 2:10:06 PM,0,0
,Mixed / non conventional,17,24,16,23,155.87,0.11,550.61,6838.729,161.372,250,3.68,0,0,0,0,0,0,0,0,17,24,16,23,0,0,0,0,3,0,418,68,2.593,0,0,,1,1,0,12.25,0,12.19,14.3,11/7/2025 2:10:08 PM,0,0
,Mixed / non conventional,17,24,23,30,121.87,0.13,-258.1,-2327.527,161.372,250,-8.45,0,0,0,0,0,0,0,0,17,24,23,30,0,0,0,0,3,0,418,68,2.593,0,0,,1,2,0,12.25,0,12.19,14.3,11/7/2025 2:10:08 PM,0,0
,Mixed / non conventional,17,24,30,37,125.19,0.11,-25.12,-201.981,161.372,250,-100.02,0,0,0,0,0,0,0,0,17,24,30,37,0,0,0,0,3,0,418,68,2.593,0,0,,1,3,0,12.25,0,12.19,14.3,11/7/2025 2:10:08 PM,0,0
