,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),yA (m),yB (m),yM (m),yN (m),zA (m),zB (m),zM (m),zN (m),N� electrode A,N� electrode B,N� electrode M,N� electrode N,Depth A (m),Depth B (m),Depth M (m),Depth N (m),Stack,Rs-Check,Vab (V),Pab (W),Rab (kOhm),Latitude,Longitude,UTM (WSG84),Name,Channel,Overload,Tx-Bat (V),Tx Temp. (�C),Rx-Bat (V),Rx Temp. (�C),Date,Gapfiller,Synch
,Mixed / non conventional,40,47,38,45,113.41,0.04,612.3,4915.818,395.338,250,9.12,0,0,0,0,0,0,0,0,40,47,38,45,0,0,0,0,3,0,543,215,1.374,0,0,,2,9,0,10.01,0,12.07,26,11/7/2025 3:46:51 PM,0,0
,Mixed / non conventional,40,47,45,52,108.65,0.17,-444.09,-1255.724,396.102,250,-34.27,0,0,0,0,0,0,0,0,40,47,45,52,0,0,0,0,3,0,545,216,1.375,0,0,,2,1,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,52,59,84.29,0.13,101.95,-456.805,396.102,250,-73.09,0,0,0,0,0,0,0,0,40,47,52,59,0,0,0,0,3,0,545,216,1.375,0,0,,2,2,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,59,66,78.83,0.23,-30.58,-82.16,396.102,250,-380.07,0,0,0,0,0,0,0,0,40,47,59,66,0,0,0,0,3,0,545,216,1.375,0,0,,2,3,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,66,1,52.03,0.18,-156.4,-59.281,396.102,250,-347.68,0,0,0,0,0,0,0,0,40,47,66,1,0,0,0,0,3,0,545,216,1.375,0,0,,2,4,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,1,8,92.79,0.25,163.93,-9.986,396.102,250,-3680.66,0,0,0,0,0,0,0,0,40,47,1,8,0,0,0,0,3,0,545,216,1.375,0,0,,2,5,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,1
,Mixed / non conventional,40,47,8,15,21.3,1.02,-59.64,-4.217,396.102,250,-2000.36,0,0,0,0,0,0,0,0,40,47,8,15,0,0,0,0,3,0,545,216,1.375,0,0,,2,6,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,15,22,83.37,0.03,63.77,-35.769,396.102,250,-923.24,0,0,0,0,0,0,0,0,40,47,15,22,0,0,0,0,3,0,545,216,1.375,0,0,,2,7,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,22,29,108.25,0.04,-124.13,-135.111,396.102,250,-317.36,0,0,0,0,0,0,0,0,40,47,22,29,0,0,0,0,3,0,545,216,1.375,0,0,,2,8,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,29,36,107.53,0.06,11.49,-838.771,396.102,250,-50.78,0,0,0,0,0,0,0,0,40,47,29,36,0,0,0,0,3,0,545,216,1.375,0,0,,2,9,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,36,43,68.36,0.22,410.24,326.489,396.102,250,82.94,0,0,0,0,0,0,0,0,40,47,36,43,0,0,0,0,3,0,545,216,1.375,0,0,,2,10,0,10.01,0,12.12,25.5,11/7/2025 3:46:54 PM,0,0
,Mixed / non conventional,40,47,43,50,91.78,0.03,-258.86,1834.999,396.704,250,19.84,0,0,0,0,0,0,0,0,40,47,43,50,0,0,0,0,3,0,547,217,1.38,0,0,,2,1,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,50,57,78.22,0.12,-33.07,-948.952,396.704,250,-32.7,0,0,0,0,0,0,0,0,40,47,50,57,0,0,0,0,3,0,547,217,1.38,0,0,,2,2,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,57,64,82.88,0.19,27.23,-125.696,396.704,250,-261.59,0,0,0,0,0,0,0,0,40,47,57,64,0,0,0,0,3,0,547,217,1.38,0,0,,2,3,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,64,71,51.46,0.03,-5.08,-25.176,396.704,250,-810.92,0,0,0,0,0,0,0,0,40,47,64,71,0,0,0,0,3,0,547,217,1.38,0,0,,2,4,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,1
,Mixed / non conventional,40,47,71,6,47.55,0.19,-210.82,-43.324,396.704,250,-435.42,0,0,0,0,0,0,0,0,40,47,71,6,0,0,0,0,3,0,547,217,1.38,0,0,,2,5,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,6,13,18.8,1.1,103.11,-3.091,396.704,250,-2413.13,0,0,0,0,0,0,0,0,40,47,6,13,0,0,0,0,3,0,547,217,1.38,0,0,,2,6,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,13,20,91.99,0.04,6.75,-31.002,396.704,250,-1177.14,0,0,0,0,0,0,0,0,40,47,13,20,0,0,0,0,3,0,547,217,1.38,0,0,,2,7,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,20,27,89.1,0.03,11.55,-78.531,396.704,250,-450.08,0,0,0,0,0,0,0,0,40,47,20,27,0,0,0,0,3,0,547,217,1.38,0,0,,2,8,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,27,34,120.03,0.03,-67.79,-476.08,396.704,250,-100.02,0,0,0,0,0,0,0,0,40,47,27,34,0,0,0,0,3,0,547,217,1.38,0,0,,2,9,0,10.01,0,12.12,25.5,11/7/2025 3:46:56 PM,0,0
,Mixed / non conventional,40,47,34,41,141.48,0,342.58,-2213.769,132.216,250,-8.45,0,0,0,0,0,0,0,0,40,47,34,41,0,0,0,0,3,0,179,24,1.355,0,0,,2,1,0,12.55,0,12.07,25.5,11/7/2025 3:46:59 PM,0,0
,Mixed / non conventional,40,47,41,48,117.64,0.05,-154.2,4229.046,132.216,250,3.68,0,0,0,0,0,0,0,0,40,47,41,48,0,0,0,0,3,0,179,24,1.355,0,0,,2,2,0,12.55,0,12.07,25.5,11/7/2025 3:46:59 PM,0,0
,Mixed / non conventional,40,47,48,55,100.75,0.07,-120.89,-1731.334,132.216,250,-7.69,0,0,0,0,0,0,0,0,40,47,48,55,0,0,0,0,3,0,179,24,1.355,0,0,,2,3,0,12.55,0,12.07,25.5,11/7/2025 3:46:59 PM,0,0
,Mixed / non conventional,40,47,55,62,62.67,0.22,14.72,-48.952,132.216,250,-169.26,0,0,0,0,0,0,0,0,40,47,55,62,0,0,0,0,3,0,179,24,1.355,0,0,,2,4,0,12.55,0,12.07,25.5,11/7/2025 3:46:59 PM,0,1
,Mixed / non conventional,40,47,62,69,59.08,0.23,80.73,-38.274,397.495,250,-613.57,0,0,0,0,0,0,0,0,40,47,62,69,0,0,0,0,3,0,542,216,1.365,0,0,,2,1,0,10.01,0,12.1,25.5,11/7/2025 3:47:01 PM,0,0
,Mixed / non conventional,40,47,69,4,67.32,0.18,-160.61,-65.988,397.495,250,-405.53,0,0,0,0,0,0,0,0,40,47,69,4,0,0,0,0,3,0,542,216,1.365,0,0,,2,2,0,10.01,0,12.1,25.5,11/7/2025 3:47:01 PM,0,0
,Mixed / non conventional,40,47,4,11,33.17,0.07,35.45,-4.582,397.495,250,-2878.21,0,0,0,0,0,0,0,0,40,47,4,11,0,0,0,0,3,0,542,216,1.365,0,0,,2,3,0,10.01,0,12.1,25.5,11/7/2025 3:47:01 PM,0,1
,Mixed / non conventional,40,47,11,18,92.24,0.03,34.99,-24.899,397.495,250,-1472.57,0,0,0,0,0,0,0,0,40,47,11,18,0,0,0,0,3,0,542,216,1.365,0,0,,2,4,0,10.01,0,12.1,25.5,11/7/2025 3:47:01 PM,0,0
,Mixed / non conventional,40,47,18,25,69.14,0.04,-19.69,-44.793,397.495,250,-613.57,0,0,0,0,0,0,0,0,40,47,18,25,0,0,0,0,3,0,542,216,1.365,0,0,,2,5,0,10.01,0,12.1,25.5,11/7/2025 3:47:01 PM,0,0
,Mixed / non conventional,40,47,25,32,108.22,0.04,-38.9,-254.155,397.495,250,-169.26,0,0,0,0,0,0,0,0,40,47,25,32,0,0,0,0,3,0,542,216,1.365,0,0,,2,6,0,10.01,0,12.1,25.5,11/7/2025 3:47:01 PM,0,0
,Mixed / non conventional,40,47,32,39,142.15,0.04,-83.44,-7344.35,397.495,250,-7.69,0,0,0,0,0,0,0,0,40,47,32,39,0,0,0,0,3,0,542,216,1.365,0,0,,2,7,0,10.01,0,12.1,25.5,11/7/2025 3:47:01 PM,0,0
,Mixed / non conventional,40,47,39,46,119.88,0.03,542.06,11259.25,345.44,250,3.68,0,0,0,0,0,0,0,0,40,47,39,46,0,0,0,0,3,0,469,162,1.357,0,0,,2,1,0,10.97,0,12.12,25.5,11/7/2025 3:47:03 PM,0,0
,Mixed / non conventional,40,47,46,53,103.02,0.11,-463.52,-4211.718,345.44,250,-8.45,0,0,0,0,0,0,0,0,40,47,46,53,0,0,0,0,3,0,469,162,1.357,0,0,,2,2,0,10.97,0,12.12,25.5,11/7/2025 3:47:03 PM,0,0
,Mixed / non conventional,40,47,53,60,74.16,0.14,126.69,-256.127,345.44,250,-100.02,0,0,0,0,0,0,0,0,40,47,53,60,0,0,0,0,3,0,469,162,1.357,0,0,,2,3,0,10.97,0,12.12,25.5,11/7/2025 3:47:03 PM,0,0
,Mixed / non conventional,40,47,60,67,86.38,0.29,7.67,-66.3,345.44,250,-450.08,0,0,0,0,0,0,0,0,40,47,60,67,0,0,0,0,3,0,469,162,1.357,0,0,,2,4,0,10.97,0,12.12,25.5,11/7/2025 3:47:03 PM,0,0
,Mixed / non conventional,40,47,67,2,49.01,0.37,-192.64,-45.959,345.44,250,-368.37,0,0,0,0,0,0,0,0,40,47,67,2,0,0,0,0,3,0,469,162,1.357,0,0,,2,5,0,10.97,0,12.12,25.5,11/7/2025 3:47:03 PM,0,1
,Mixed / non conventional,40,47,2,9,96.59,0.34,183.54,-11.321,398.333,250,-3398.69,0,0,0,0,0,0,0,0,40,47,2,9,0,0,0,0,3,0,542,216,1.36,0,0,,2,1,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,1
,Mixed / non conventional,40,47,9,16,31.02,0.74,-71.09,-6.817,398.333,250,-1812.63,0,0,0,0,0,0,0,0,40,47,9,16,0,0,0,0,3,0,542,216,1.36,0,0,,2,2,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,16,23,81.01,0.04,93.19,-39.794,398.333,250,-810.92,0,0,0,0,0,0,0,0,40,47,16,23,0,0,0,0,3,0,542,216,1.36,0,0,,2,3,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,23,30,109.75,0.03,-160.18,-167.131,398.333,250,-261.59,0,0,0,0,0,0,0,0,40,47,23,30,0,0,0,0,3,0,542,216,1.36,0,0,,2,4,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,30,37,110.34,0.03,-139.42,-1344.149,398.333,250,-32.7,0,0,0,0,0,0,0,0,40,47,30,37,0,0,0,0,3,0,542,216,1.36,0,0,,2,5,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,37,44,98.96,0.09,623.08,1986.702,398.333,250,19.84,0,0,0,0,0,0,0,0,40,47,37,44,0,0,0,0,3,0,542,216,1.36,0,0,,2,6,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,44,51,83.53,0.1,-390.27,401.175,398.333,250,82.94,0,0,0,0,0,0,0,0,40,47,44,51,0,0,0,0,3,0,542,216,1.36,0,0,,2,7,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,51,58,84.07,0.14,124.27,-659.476,398.333,250,-50.78,0,0,0,0,0,0,0,0,40,47,51,58,0,0,0,0,3,0,542,216,1.36,0,0,,2,8,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,58,65,73.68,0.22,-102.7,-92.483,398.333,250,-317.36,0,0,0,0,0,0,0,0,40,47,58,65,0,0,0,0,3,0,542,216,1.36,0,0,,2,9,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,65,72,76.95,0.1,75.26,-33.199,398.333,250,-923.24,0,0,0,0,0,0,0,0,40,47,65,72,0,0,0,0,3,0,542,216,1.36,0,0,,2,10,0,10.01,0,12.1,25.5,11/7/2025 3:47:06 PM,0,0
,Mixed / non conventional,40,47,72,7,45.56,0.34,-107.07,-40.63,398.746,250,-447.11,0,0,0,0,0,0,0,0,40,47,72,7,0,0,0,0,3,0,544,217,1.363,0,0,,2,1,0,10.01,0,12.12,25.5,11/7/2025 3:47:08 PM,0,0
,Mixed / non conventional,40,47,7,14,31.26,0.5,-29.43,-5.666,398.746,250,-2200.4,0,0,0,0,0,0,0,0,40,47,7,14,0,0,0,0,3,0,544,217,1.363,0,0,,2,2,0,10.01,0,12.12,25.5,11/7/2025 3:47:08 PM,0,1
,Mixed / non conventional,40,47,14,21,79.14,0.05,80.04,-30.192,398.746,250,-1045.19,0,0,0,0,0,0,0,0,40,47,14,21,0,0,0,0,3,0,544,217,1.363,0,0,,2,3,0,10.01,0,12.12,25.5,11/7/2025 3:47:08 PM,0,0
,Mixed / non conventional,40,47,21,28,103.87,0.06,-96.9,-108.977,398.746,250,-380.07,0,0,0,0,0,0,0,0,40,47,21,28,0,0,0,0,3,0,544,217,1.363,0,0,,2,4,0,10.01,0,12.12,25.5,11/7/2025 3:47:08 PM,0,0
,Mixed / non conventional,40,47,28,35,116.26,0.03,-26.38,-634.265,398.746,250,-73.09,0,0,0,0,0,0,0,0,40,47,28,35,0,0,0,0,3,0,544,217,1.363,0,0,,2,5,0,10.01,0,12.12,25.5,11/7/2025 3:47:08 PM,0,0
,Mixed / non conventional,40,47,35,42,135.91,0.05,398.28,-1581.242,398.746,250,-34.27,0,0,0,0,0,0,0,0,40,47,35,42,0,0,0,0,3,0,544,217,1.363,0,0,,2,6,0,10.01,0,12.12,25.5,11/7/2025 3:47:08 PM,0,0
,Mixed / non conventional,40,47,42,49,100.51,0,-175.05,4394.307,398.746,250,9.12,0,0,0,0,0,0,0,0,40,47,42,49,0,0,0,0,3,0,544,217,1.363,0,0,,2,7,0,10.01,0,12.12,25.5,11/7/2025 3:47:08 PM,0,0
,Mixed / non conventional,40,47,49,56,83.54,0.1,-56.61,-1805.866,399.146,250,-18.46,0,0,0,0,0,0,0,0,40,47,49,56,0,0,0,0,3,0,541,216,1.356,0,0,,2,1,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,0
,Mixed / non conventional,40,47,56,63,72.94,0.19,-87.62,-137.111,399.146,250,-212.35,0,0,0,0,0,0,0,0,40,47,56,63,0,0,0,0,3,0,541,216,1.356,0,0,,2,2,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,0
,Mixed / non conventional,40,47,63,70,78.19,0.2,91.01,-44.093,399.146,250,-707.82,0,0,0,0,0,0,0,0,40,47,63,70,0,0,0,0,3,0,541,216,1.356,0,0,,2,3,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,0
,Mixed / non conventional,40,47,70,5,49.06,0.17,-79.64,-46.455,399.146,250,-421.5,0,0,0,0,0,0,0,0,40,47,70,5,0,0,0,0,3,0,541,216,1.356,0,0,,2,4,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,0
,Mixed / non conventional,40,47,5,12,22.52,0.77,-46.34,-3.405,399.146,250,-2638.94,0,0,0,0,0,0,0,0,40,47,5,12,0,0,0,0,3,0,541,216,1.356,0,0,,2,5,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,1
,Mixed / non conventional,40,47,12,19,96.74,0.09,26.81,-29.265,399.146,250,-1319.47,0,0,0,0,0,0,0,0,40,47,12,19,0,0,0,0,3,0,541,216,1.356,0,0,,2,6,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,0
,Mixed / non conventional,40,47,19,26,75.12,0,4.94,-56.812,399.146,250,-527.79,0,0,0,0,0,0,0,0,40,47,19,26,0,0,0,0,3,0,541,216,1.356,0,0,,2,7,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,0
,Mixed / non conventional,40,47,26,33,115.65,0,-56.45,-349.861,399.146,250,-131.95,0,0,0,0,0,0,0,0,40,47,26,33,0,0,0,0,3,0,541,216,1.356,0,0,,2,8,0,10.01,0,12.1,25.5,11/7/2025 3:47:10 PM,0,0
,Mixed / non conventional,41,48,55,62,61.46,0.1,13.2,-138.25,296.79,250,-131.95,0,0,0,0,0,0,0,0,41,48,55,62,0,0,0,0,3,0,684,203,2.303,0,0,,2,1,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,62,69,60.36,0.18,80.71,-33.94,296.79,250,-527.79,0,0,0,0,0,0,0,0,41,48,62,69,0,0,0,0,3,0,684,203,2.303,0,0,,2,2,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,1
,Mixed / non conventional,41,48,69,4,68.08,0.18,-168.88,-52.108,296.79,250,-387.74,0,0,0,0,0,0,0,0,41,48,69,4,0,0,0,0,3,0,684,203,2.303,0,0,,2,3,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,4,11,32.25,0.49,37.71,-3.056,296.79,250,-3131.33,0,0,0,0,0,0,0,0,41,48,4,11,0,0,0,0,3,0,684,203,2.303,0,0,,2,4,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,11,18,86.14,0.1,36.34,-15.619,296.79,250,-1636.83,0,0,0,0,0,0,0,0,41,48,11,18,0,0,0,0,3,0,684,203,2.303,0,0,,2,5,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,18,25,63.73,0.11,-17.78,-26.721,296.79,250,-707.82,0,0,0,0,0,0,0,0,41,48,18,25,0,0,0,0,3,0,684,203,2.303,0,0,,2,6,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,25,32,100.21,0.13,-36.92,-140.065,296.79,250,-212.35,0,0,0,0,0,0,0,0,41,48,25,32,0,0,0,0,3,0,684,203,2.303,0,0,,2,7,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,32,39,130.22,0.1,-77.06,-2093.088,296.79,250,-18.46,0,0,0,0,0,0,0,0,41,48,32,39,0,0,0,0,3,0,684,203,2.303,0,0,,2,8,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,39,46,110.04,0.05,509.12,3580.576,296.79,250,9.12,0,0,0,0,0,0,0,0,41,48,39,46,0,0,0,0,3,0,684,203,2.303,0,0,,2,9,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,46,53,102.14,0.14,-438.13,-884.492,296.79,250,-34.27,0,0,0,0,0,0,0,0,41,48,46,53,0,0,0,0,3,0,684,203,2.303,0,0,,2,10,0,10.16,0,12.12,25.5,11/7/2025 3:47:13 PM,0,0
,Mixed / non conventional,41,48,53,60,75.46,0.11,128.05,-307.913,298.259,250,-73.09,0,0,0,0,0,0,0,0,41,48,53,60,0,0,0,0,3,0,680,203,2.28,0,0,,2,1,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,60,67,87.32,0.19,8.55,-68.522,298.259,250,-380.07,0,0,0,0,0,0,0,0,41,48,60,67,0,0,0,0,3,0,680,203,2.28,0,0,,2,2,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,67,2,47.9,0.11,-209.56,-41.09,298.259,250,-347.68,0,0,0,0,0,0,0,0,41,48,67,2,0,0,0,0,3,0,680,203,2.28,0,0,,2,3,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,1
,Mixed / non conventional,41,48,2,9,89.03,0.09,184.62,-7.214,298.259,250,-3680.66,0,0,0,0,0,0,0,0,41,48,2,9,0,0,0,0,3,0,680,203,2.28,0,0,,2,4,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,9,16,29.69,0.55,-68.15,-4.426,298.259,250,-2000.36,0,0,0,0,0,0,0,0,41,48,9,16,0,0,0,0,3,0,680,203,2.28,0,0,,2,5,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,16,23,75.3,0.12,93.27,-24.326,298.259,250,-923.24,0,0,0,0,0,0,0,0,41,48,16,23,0,0,0,0,3,0,680,203,2.28,0,0,,2,6,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,23,30,102.35,0.11,-157.37,-96.191,298.259,250,-317.36,0,0,0,0,0,0,0,0,41,48,23,30,0,0,0,0,3,0,680,203,2.28,0,0,,2,7,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,30,37,102.16,0.1,-145.69,-600.088,298.259,250,-50.78,0,0,0,0,0,0,0,0,41,48,30,37,0,0,0,0,3,0,680,203,2.28,0,0,,2,8,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,37,44,69.64,0.16,604.62,250.439,298.259,250,82.94,0,0,0,0,0,0,0,0,41,48,37,44,0,0,0,0,3,0,680,203,2.28,0,0,,2,9,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,44,51,92.32,0.05,-368.96,1387.772,298.259,250,19.84,0,0,0,0,0,0,0,0,41,48,44,51,0,0,0,0,3,0,680,203,2.28,0,0,,2,10,0,10.16,0,12.1,26,11/7/2025 3:47:15 PM,0,0
,Mixed / non conventional,41,48,51,58,84.29,0.09,125.67,-772.239,299.58,250,-32.7,0,0,0,0,0,0,0,0,41,48,51,58,0,0,0,0,3,0,681,204,2.272,0,0,,2,1,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,58,65,73.35,0.14,-101.2,-84.006,299.58,250,-261.59,0,0,0,0,0,0,0,0,41,48,58,65,0,0,0,0,3,0,681,204,2.272,0,0,,2,2,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,65,72,71.66,0.09,76.26,-26.472,299.58,250,-810.92,0,0,0,0,0,0,0,0,41,48,65,72,0,0,0,0,3,0,681,204,2.272,0,0,,2,3,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,1
,Mixed / non conventional,41,48,72,7,46.28,0.16,-115.21,-31.838,299.58,250,-435.42,0,0,0,0,0,0,0,0,41,48,72,7,0,0,0,0,3,0,681,204,2.272,0,0,,2,4,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,7,14,30.33,0.84,-26.35,-3.765,299.58,250,-2413.13,0,0,0,0,0,0,0,0,41,48,7,14,0,0,0,0,3,0,681,204,2.272,0,0,,2,5,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,14,21,73.52,0.1,80.69,-18.71,299.58,250,-1177.14,0,0,0,0,0,0,0,0,41,48,14,21,0,0,0,0,3,0,681,204,2.272,0,0,,2,6,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,21,28,96.35,0.11,-95.12,-64.132,299.58,250,-450.08,0,0,0,0,0,0,0,0,41,48,21,28,0,0,0,0,3,0,681,204,2.272,0,0,,2,7,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,28,35,109.7,0.1,-23.33,-328.583,299.58,250,-100.02,0,0,0,0,0,0,0,0,41,48,28,35,0,0,0,0,3,0,681,204,2.272,0,0,,2,8,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,35,42,132.06,0.07,375.72,-4682.027,299.58,250,-8.45,0,0,0,0,0,0,0,0,41,48,35,42,0,0,0,0,3,0,681,204,2.272,0,0,,2,9,0,10.19,0,12.07,26,11/7/2025 3:47:18 PM,0,0
,Mixed / non conventional,41,48,42,49,106.42,0.07,-157.61,8698.212,300.616,250,3.68,0,0,0,0,0,0,0,0,41,48,42,49,0,0,0,0,3,0,680,204,2.263,0,0,,2,1,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,49,56,86.51,0,-50.55,-3380.163,300.616,250,-7.69,0,0,0,0,0,0,0,0,41,48,49,56,0,0,0,0,3,0,680,204,2.263,0,0,,2,2,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,56,63,72.63,0.09,-85.75,-128.993,300.616,250,-169.26,0,0,0,0,0,0,0,0,41,48,56,63,0,0,0,0,3,0,680,204,2.263,0,0,,2,3,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,63,70,78.01,0.11,92.06,-38.218,300.616,250,-613.57,0,0,0,0,0,0,0,0,41,48,63,70,0,0,0,0,3,0,680,204,2.263,0,0,,2,4,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,1
,Mixed / non conventional,41,48,70,5,47.67,0.06,-86.97,-35.339,300.616,250,-405.53,0,0,0,0,0,0,0,0,41,48,70,5,0,0,0,0,3,0,680,204,2.263,0,0,,2,5,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,5,12,22.26,0.58,-43.84,-2.325,300.616,250,-2878.21,0,0,0,0,0,0,0,0,41,48,5,12,0,0,0,0,3,0,680,204,2.263,0,0,,2,6,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,12,19,90.41,0.08,28,-18.457,300.616,250,-1472.57,0,0,0,0,0,0,0,0,41,48,12,19,0,0,0,0,3,0,680,204,2.263,0,0,,2,7,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,19,26,69.67,0.07,6.52,-34.135,300.616,250,-613.57,0,0,0,0,0,0,0,0,41,48,19,26,0,0,0,0,3,0,680,204,2.263,0,0,,2,8,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,26,33,106.3,0.1,-53.89,-188.802,300.616,250,-169.26,0,0,0,0,0,0,0,0,41,48,26,33,0,0,0,0,3,0,680,204,2.263,0,0,,2,9,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
,Mixed / non conventional,41,48,33,40,137.32,0.09,-220.72,-5365.644,300.616,250,-7.69,0,0,0,0,0,0,0,0,41,48,33,40,0,0,0,0,3,0,680,204,2.263,0,0,,2,10,0,10.16,0,12.1,25.5,11/7/2025 3:47:20 PM,0,0
