x,y,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,depth1,depth2,depth3,depth4,depth5,depth6,depth7,depth8,depth9,depth10,depth11,depth12,depth13,depth14
771357.0707,5084589.5538,5.072547455653133,5.359168712543694,12.180474470812152,20.196532118029225,26.751680483118243,31.387725178177416,34.388930491861515,36.16472987630074,37.06684097850615,37.359008764766024,37.22937232164405,36.80972183631223,36.19197943887449,35.4403884995436,34.60005706621784,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771357.0095666667,5084588.3811,5.428868426167103,5.680486107928754,12.661386261687491,20.85236666542854,27.526001814078743,32.21918841998851,35.229459117394576,36.98064458750292,37.835826408191146,38.06685945171684,37.867438173662826,37.37308975069788,36.6782275570356,35.84874516017572,34.9308352300251,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771357.0042,5084587.173433334,5.698852297184452,5.947678598300378,13.023536528942374,21.303076152389927,28.022093502320203,32.71860408978216,35.70066497523125,37.40238885395099,38.19471263520843,38.35498757464153,38.080604153523005,37.509522469527596,36.73773320785414,35.83213619805541,34.83955141667899,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771357.0408,5084585.924333333,5.801530015076139,6.21808198878071,13.49604015569491,21.917880209165215,28.709603889512767,33.425043777311636,36.389482034937764,38.05020518811929,38.78721681836179,38.883854724507415,38.54139158119067,37.90028185019063,37.05810665547613,36.082768937817555,35.02170946387491,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771357.1000999999,5084584.6453,6.8817258364223,6.2510971596962825,12.953654826446128,21.16112379911072,27.921509003767675,32.693477240694094,35.755383067327905,37.53123514905897,38.38933572663828,38.60711440520807,38.3829043546339,37.855772412496336,37.12273386834335,36.251562057452354,35.28979651900849,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771357.1401,5084583.3778,8.045849031799195,6.7562217815557375,13.174682352539332,21.307146995273,28.061347591062187,32.841628054031844,35.908988780356076,37.68336387694636,38.53330103584036,38.737605069569405,38.49604933993484,37.9489036468124,37.19410762001166,36.300117681765514,35.31496768234392,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771357.0978666666,5084582.0797666665,9.56518229433141,7.377690034434059,13.339679693401552,21.314387110103702,28.04373949553501,32.85413149182358,35.972879130574206,37.8053923688748,38.71397506106064,38.97483473966568,38.78677810346978,38.289838939683065,37.58204074338302,36.73205346361877,35.78816587465061,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.9926666667,5084580.739733333,10.049216277095594,7.653999755655496,13.50177472649855,21.425492272098985,28.132989562214892,32.93504301566828,36.052063195255826,37.88622261894786,38.79820798074544,39.06337563056625,38.880066113617914,38.388050739373334,37.68520283463941,36.84010620744963,35.9010009594498,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.8268666667,5084579.3429333335,8.612584796393078,7.6130235454226245,14.256142988932414,22.50224202050127,29.28183050818243,34.02881651000342,37.02718054246874,38.712265877184464,39.462340691555994,39.56216875829083,39.21511402520508,38.563572515263125,37.70670929225131,36.713652293480415,35.6327663255012,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.6634333334,5084577.9314,6.990317475204044,6.809716872983586,13.840605883276341,22.213681032966573,29.023274658470868,33.771147804106704,36.76543344752862,38.44904493206316,39.20189684282984,39.30845117632609,38.97126314415382,38.3319066978031,37.488855818777765,36.51069899162644,35.445394673950084,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.5160333334,5084576.533233333,6.850652646732941,6.380772242389963,13.17673732366741,21.420855167642973,28.183742405956814,32.93879731031329,35.97334095549955,37.71664687922615,38.540030543376325,38.72261443255656,38.46366341442027,37.902739328741745,37.137101965417756,36.234625615029394,35.24286907762991,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.3823333333,5084575.163166666,6.9253671506397705,6.305794323095004,12.905542547630837,20.985705720860516,27.640172021838083,32.33657601746745,35.349391650322296,37.09626642370395,37.9398613548107,38.15330370913484,37.93182330423444,37.412295667991636,36.690198497130325,35.83222556372206,34.88515567486088,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.2830666667,5084573.859266667,7.22980296071046,6.495406860532892,12.975201100861836,20.95947286743632,27.543888527978773,32.19073299955346,35.16874089166754,36.89109595346627,37.71731118255945,37.918363544056064,37.68802190414599,37.16216272095756,36.435572369269245,35.574459542838795,34.62525773222259,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.2046333334,5084572.593366667,5.9371877039597685,6.274738288120339,13.39485514998516,21.657625569157165,28.321208716349258,32.94209825671433,35.83927279372038,37.45292287702512,38.15732469837772,38.23163080241989,37.8741586867308,37.22329419832568,36.375166429593875,35.39665090007229,34.334453907377295,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.1287666666,5084571.357266667,6.306621428091923,6.520266820284423,13.526642970364462,21.694291101982735,28.270837916702924,32.80839848768998,35.62534511338097,37.16222952718404,37.793662882208956,37.79891485464509,37.3762384844186,36.66384359800966,35.75762711666989,34.72421200428782,33.61005247448721,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771356.0347000001,5084570.112933333,6.6212231885360655,6.656370761394957,13.548837146069365,21.650661775351423,28.1847131433953,32.69139655247251,35.48389095263684,37.000296117197024,37.613954786440054,37.60341555733581,37.16648443194971,36.44107280822795,35.52286606259105,34.47832996059358,33.35379755395193,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771355.8992666667,5084568.801866666,7.663746074746577,6.9179892630123785,13.330527149825635,21.20016581372665,27.639450560766708,32.12589558650351,34.938817854368345,36.497750634255254,37.16563816154576,37.21510184171996,36.8405265752939,36.17783825910263,35.32157540076485,34.33755498620464,33.2717609101472,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771355.7407,5084567.4323,8.735289900438923,7.2692483301563815,13.318481092467566,21.05782466469841,27.470627495425973,31.974898361304533,34.823867453925715,36.42544168883424,37.1373355090028,37.229852300276534,36.89641218530653,36.27261120597416,35.45295371789629,34.5033551767787,33.469951434922876,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771355.5512333334,5084566.037866667,10.658906384327398,8.023232478765586,13.431532821657816,20.894809058956078,27.19548610734607,31.65751673296143,34.49388029839166,36.09521008109284,36.81170549354479,36.91038333617863,36.583248579114304,35.96532271230254,35.15091418877999,34.2059101440709,33.17648814298289,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771355.3540333334,5084564.6771,11.291316320664997,8.47760161814033,13.849583542498813,21.33312762757364,27.65772497942549,32.132582174855486,34.96966876807562,36.56214279194738,37.26301721951427,37.34158787502864,36.991526929400024,36.34902375663599,35.50918759219397,34.53844758959301,33.483344152376,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771355.1631000001,5084563.3555333335,11.31972577750443,8.793160329281022,14.363612551591668,21.92055790500196,28.228926765548973,32.63214757432016,35.36578948178256,36.83792938510438,37.41069630654448,37.35885148017447,36.879285626804936,36.110034010136445,35.147214864417805,34.05775682588179,32.88839087943446,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.9862,5084562.039533333,10.379585720382426,8.860413917063344,15.032315277122475,22.829012446602867,29.173233241522926,33.504733979506554,36.111373241973276,37.42947472343914,37.83659719410804,37.61599809019953,36.96923558221013,36.036857717119474,34.91626498716187,33.67495930435464,32.35983605455474,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.8667666666,5084560.732866666,10.019403465267652,8.843764649883765,15.170983139329074,22.99943467267877,29.325654182555866,33.62263806648924,36.19117794731063,37.47229337162598,37.84504260823253,37.592969270687206,36.91748023845844,35.95883824255994,34.81414084890082,33.550611013759585,32.21490086944165,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.7908,5084559.43,9.02557554001704,8.4365019118465,15.157706344414002,23.20838810321871,29.656552097500107,34.01801038784956,36.61749364429815,37.90962176688875,38.28136278896815,38.02096996057564,37.33271756752922,36.35864958137334,35.19698922012857,33.915680515729676,32.56184186972105,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.7273,5084558.079433333,7.856990489771633,7.7106037374730185,14.68220828466031,22.874231693037146,29.428992007718485,33.88887212853559,36.585596849765025,37.97453598621007,38.4418470821282,38.27486304625919,37.67718829590656,36.79047160568635,35.71275553257692,34.511951448901634,33.23524002664413,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.6327999999,5084556.6774,8.017387358609005,7.8302901013935635,14.823628049046462,23.044863493769107,29.61301896412941,34.06857464775952,36.74726176872548,38.10887764769542,38.543068735853424,38.3396334079496,37.703836549280695,36.77841636769291,35.66211655972829,34.42329042622659,33.10938891088575,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.4882666668,5084555.2243,8.777618476195562,8.15290892493974,14.936874256002456,23.095347823623587,29.662130972313573,34.13924099836607,36.84662679381528,38.23780739690104,38.700077748911,38.52250089736885,37.91025721008887,37.00624493425711,35.9094421944143,34.68844189753828,33.39091392625123,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.3246666667,5084553.7716333335,9.595600374683169,8.606428136285116,15.383980857428503,23.6681615813515,30.351840718304683,34.899715732438594,37.63267634318022,39.01451861671161,39.44283805520836,39.214802067264884,38.54145524285195,37.569791224766206,36.40160171462669,35.107395911616884,33.73614042501358,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.1576333334,5084552.387466666,10.122221172596051,9.068546980060527,15.865640731913725,24.194336102604098,30.912150634044714,35.47601478635032,38.20905451228366,39.57931405426264,39.98816747769542,39.735612428506535,39.034678400068,38.03371054077092,36.83540689776904,35.510878239524985,34.10948616129425,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771354.0062000001,5084551.071400001,11.007151753105566,9.423117574121845,15.920800525562166,24.122307647727933,30.79621798561924,35.35455924865673,38.09973918487942,39.490124202786426,39.92244278543855,39.69441197391029,39.017931444132806,38.04079430246465,36.865443871984894,35.5628915892373,34.182481190300194,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.8534,5084549.801599999,10.177253001042429,9.238857606608548,16.09699095047295,24.467206183104462,31.219048829756364,35.811948016937954,38.570234221287905,39.96286275881869,40.39187125426113,40.157719185563074,39.4737571510959,38.48855955272416,37.30499439528504,35.99430337439259,34.60595240846206,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.6836333334,5084548.510033334,9.912065573756063,8.855817127229402,15.691021134413162,24.10375902191894,30.924623184816124,35.593865728619804,38.427945776556804,39.89288072192813,40.38980230105463,40.21908670517065,39.594321621976555,38.66442738556863,37.53263729922434,36.27054096092081,34.927921280401755,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.5130666667,5084547.221833333,9.580449996324406,8.50054947084862,15.341795264772918,23.77893251086268,30.62963091784858,35.32856293079398,38.19043372612845,39.68092378271761,40.201277534724724,40.05209816031183,39.44720696182951,38.53573382875936,37.421091996495896,36.17502347207954,34.84744000889799,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.3587000001,5084545.9588,9.569558506091335,8.972734581812615,16.10623916322473,24.638895358722312,31.4611760171114,36.06104451399696,38.78592442327274,40.12075908249816,40.477956651627224,40.164515038492496,39.39785368488577,38.3290575505906,37.062527108277116,35.670421673831115,34.20273687810203,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.2474000001,5084544.757033333,8.94607046280448,9.150738428132236,16.729275886532026,25.394765075088376,32.174116590332446,36.63913054237455,39.18325134567588,40.316512356955684,40.46506979175585,39.94344273574329,38.97309618374548,37.70719419055791,36.25109442695332,34.67727270506939,33.03567877704673,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.1630333333,5084543.591366667,8.037659273043712,8.76809075458651,16.625755879013006,25.403690785319498,32.2219052491344,36.69498788907316,39.234442806763155,40.357991963424425,40.49512463882061,39.96181268392801,38.980139345033535,37.70350921248273,36.237348553384386,34.654124869182176,33.00374730429274,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.0913,5084542.408633334,6.928853220061164,8.362702329354464,16.553848893474047,25.435479744902533,32.27013402156198,36.733059213735444,39.2578433043855,40.36931533424955,40.49861080455058,39.96150308045866,38.97936726488789,37.70485896142526,36.2427588520542,34.665018910850975,33.021150580005575,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771353.0053,5084541.1727,6.65705447243209,8.172731886688156,16.29728216903221,25.090428240065528,31.86967162642115,36.316311307376345,38.85598392789805,40.004126494317845,40.18429037136342,39.706793058710886,38.789270164131395,37.581874156366744,36.18773399604182,34.67772535366651,33.10066949509033,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.8935666668,5084539.897933333,6.589473173213619,7.585152345203914,15.471625949201192,24.239793852726464,31.090870414706348,35.64584533047548,38.303859186910735,39.569349582592714,39.86159006949838,39.48950699083933,38.670571479726206,37.555271836479704,36.247252123686536,34.81794103245457,33.31669060713931,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.7704000002,5084538.6375,7.307668517771802,7.459420609812431,14.906264720973692,23.54636738814424,30.421894337563103,35.06935198695895,37.84793226119126,39.24336759375406,39.66615223812814,39.421153476669886,38.724078682672506,37.724785979539824,36.52684991039831,35.20190071753616,33.79961414588573,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.6365666668,5084537.4078,7.803875668464514,7.3362500482366375,14.448861179259715,22.962433953367405,29.813293232674418,34.48404537353431,37.30810285514519,38.758649490507956,39.23994374677168,39.053724391279644,38.41414483081883,37.470325892588264,36.32553498565885,35.05132285897476,33.697404885776564,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.5035333334,5084536.194533334,7.9695649644807,7.430126402432762,14.534288664696339,23.057183049906588,29.91352562184146,34.582134629216256,37.39765084556378,38.83522516887956,39.30075912940387,39.09717142717197,38.43941410208773,37.47713267052453,36.31393225419815,35.021576402471844,33.64991059536139,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.3987666667,5084534.961800001,8.054619873384707,7.1422359041881975,13.99086818201108,22.39303620666884,29.221965226473408,33.92176568446503,36.803388471069596,38.32682610361478,38.88856838343019,38.78578238457464,38.22994536265457,37.3686331901185,36.30424791480036,35.10788536153779,33.82905434212426,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.3215333332,5084533.6932,8.292442482944695,7.227137546130372,13.88764776184391,22.13063728194522,28.843483035218256,33.46472391917166,36.29585335831613,37.788619059471,38.33338870444513,38.22303654471463,37.66608852394332,36.80809834564812,35.750076833273205,34.562155626213496,33.2931696939159,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.2948666667,5084532.4580333335,8.276198299482953,7.824316331658107,14.782712196467125,23.08012275016601,29.724937998012507,34.22213004867986,36.90606844563348,38.24460331299973,38.63595575227925,38.37673704310179,37.67712147718002,36.68324103337544,35.49613862470978,34.185706545479604,32.800414973023116,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.2913333332,5084531.2922,7.939599085958022,7.69853929930728,14.77891539470434,23.152248254797485,29.85871574354907,34.41358020750425,37.153729426338316,38.547242345912224,38.99204534807884,38.78444836509074,38.13443517118245,37.18805705462887,36.0463577341644,34.77928358553979,33.43539050284907,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.2581000001,5084530.168033333,8.531056870765815,7.881041155673508,14.752943220093208,23.05231904524446,29.743982481971752,34.30841060424105,37.067719532106324,38.48367632081609,38.95148342895385,38.76629125225401,38.137623649657336,37.21138921295597,36.088631850737805,34.83935969414864,33.5122135627585,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.1720666667,5084529.0162,8.573905576501597,7.888963616890239,14.71125069839232,22.972920753147477,29.643428564413234,34.2003070539604,36.961739768896294,38.38626314126154,38.86674984964611,38.69675523584648,38.084736560800124,37.1758975607149,36.07081991439383,34.83921109940724,33.529518790002626,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771352.0178666665,5084527.782833333,9.328371272651031,7.940814986432352,14.41350312036673,22.568328675381068,29.241330469174937,33.84630372647226,36.67349678827291,38.16916996315498,38.72077654113171,38.6195347924202,38.07298430624556,37.22607277594984,36.17943151328256,35.00295220383509,33.74531802399874,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.8482999998,5084526.495633334,9.77844010111594,7.92362953551717,14.150315862382016,22.239129127312854,28.940881669010082,33.62073463074507,36.54396049890862,38.14404309969678,38.80185714383731,38.8052500384535,38.36008647344794,37.61055066347465,36.65700403260131,35.56933441569437,34.39636106361584,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.6899666665,5084525.169966667,10.476093599063576,7.944013875073683,13.81168784078171,21.784259991716922,28.494324223797786,33.24301002110414,36.26329845488878,37.97226718779828,38.74236877497034,38.85713201054455,38.52025788256867,37.87491748456418,37.021079120960536,36.02857102199576,34.946328876085815,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.5581666668,5084523.859700001,11.404517775466122,8.088167542165676,13.521775521546122,21.365157320042364,28.116450510659135,32.994764385627434,36.188411910796106,38.090312986812705,39.059785047014145,39.37322612068563,39.23053411401736,38.77294760215352,38.0995629514872,37.27993826741655,36.36307699533634,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.4755666667,5084522.560833333,11.415021756660286,8.059769793016933,13.576470929504802,21.50325933836455,28.294558915785153,33.16973011121606,36.32797157678532,38.17289560415264,39.07195593729188,39.30721500768564,39.08235940356266,38.54110675277393,37.784149081765946,36.88205290596807,35.88444195584525,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.4156,5084521.258,11.36655343566208,8.301562671117741,13.990099258094187,21.985025846505295,28.78767658816608,33.64540043205658,36.772077033065266,38.578929234443805,39.437389135972694,39.631611831098276,39.36637768658652,38.78595842560306,37.99130413907488,37.05307579098391,36.02090144581976,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.3687,5084519.9774,10.963003115198584,8.404037674630064,14.534865696439342,22.786720597958254,29.683625562536022,34.52083230383855,37.55318981500143,39.220964891175086,39.914759137569995,39.930983073064766,39.482124152560964,38.71724204788256,37.74021697654649,36.62345925386795,35.41759509015069,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.3122333335,5084518.722966666,10.607644521683987,8.43484247278042,14.762789885509484,23.081795485143303,29.990842004186455,34.81999816390892,37.83811425555733,39.4907806802502,40.17046882116267,40.17411168794842,39.714212999504326,38.939677383305295,37.954189940786094,36.82997451520602,35.61749490486133,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.2281666668,5084517.4862,10.048513812963602,8.138469069863504,14.679174951943402,23.149838342499905,30.166818907708162,35.07375445400403,38.148936104749055,39.844354403529906,40.55677395813906,40.586012800694704,40.14653307116204,39.38858855952123,38.41680961198355,37.3040939974358,36.10139435135021,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.1261333334,5084516.2409,9.54747056066513,7.577918016990527,14.042297740893368,22.499442560499777,29.578098506561876,34.60445001298795,37.83597863480257,39.7084518407968,40.60762573503955,40.826318320747475,40.57471999520854,40.00057811215136,39.20713190119884,38.266583258671815,37.22961749898144,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771351.0342666666,5084514.995466666,9.18826991553796,7.300972789765691,13.837237307437654,22.367744362644828,29.521157410069236,34.62058232293151,37.921695277387414,39.85959290407824,40.81995716818757,41.09580145885786,40.89761716029168,40.373480316229404,39.62695085957681,38.73052822781867,37.73516689121266,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771350.9705666667,5084513.758366666,7.658101319539966,6.900720882157042,14.025873216871933,22.761162382009925,29.943523275956622,34.9975205219665,38.22354934097426,40.07633886576113,40.95022313965774,41.141962753494,40.86355731146859,40.26355634859958,39.44551801193816,38.481730401724185,37.422854922305206,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771350.9366333334,5084512.5315333335,6.611653307306842,7.108272629139378,14.804363952264827,23.64642740325791,30.729802093511314,35.603546111853845,38.62256531559617,40.265062549750844,40.9352069433003,40.93352409000981,40.473058439984186,39.70220192893615,38.723853392779176,37.60946623536822,36.40884239021901,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771350.9043333334,5084511.3066,6.043749721272988,6.865336691189654,14.72721808662354,23.63267294668051,30.736777249267522,35.614806832276905,38.63212289066836,40.27104657080454,40.93734117085924,40.93211099406647,40.46857052983944,39.69512168660639,38.714616018802936,37.59844454553333,36.39634826055513,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771350.8696666667,5084510.041999999,5.452948031363839,6.985484652927646,15.244850717334208,24.308282769901503,31.445564379928683,36.29361649054712,39.24926383912872,40.811240325273346,41.39405814561442,41.30354382745985,40.755460298909114,39.8995582922357,38.83936515097131,37.64656631531076,36.37098081626108,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
771350.8310333333,5084508.735799999,5.087953788165667,6.845696354191762,15.266108930553889,24.432146660371746,31.636383367805024,36.52946239023922,39.5162519869236,41.10034313948836,41.69925376233081,41.62071360782106,41.08171921548883,40.232839860869255,39.17815852949059,37.989746076443915,36.717694314790684,0.1,0.2,0.30000000000000004,0.4,0.5,0.6,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000001
