3032 1635 1
580 672 1214 1470 580 1
581 1242 1130 1243 581 1
582 874 1011 1436 582 1
583 1003 737 1004 583 1
584 1155 873 1530 584 1
585 745 931 932 585 1
586 749 711 753 586 1
587 963 804 1076 587 1
588 479 1078 1245 588 1
589 1062 1236 1364 589 1
590 1395 1396 1488 590 1
591 1038 1039 1429 591 1
592 710 549 711 592 1
593 969 1254 1492 593 1
594 1105 1338 1629 594 1
595 476 1200 1434 595 1
596 930 753 957 596 1
597 650 1074 1474 597 1
598 901 936 1435 598 1
599 749 753 930 599 1
600 862 1042 1342 600 1
601 1157 1094 1451 601 1
602 710 711 749 602 1
603 1031 900 1497 603 1
604 1268 467 1319 604 1
605 765 969 1492 605 1
606 759 1052 1053 606 1
607 1312 494 1502 607 1
608 740 782 1035 608 1
609 1126 1038 1429 609 1
610 511 1015 1351 610 1
611 1200 476 1409 611 1
612 978 836 1514 612 1
613 457 992 1561 613 1
614 718 768 1038 614 1
615 764 1118 1325 615 1
616 676 1334 1369 616 1
617 677 650 1474 617 1
618 1006 704 1570 618 1
619 963 1076 1495 619 1
620 920 1072 1205 620 1
621 1064 812 1089 621 1
622 547 549 710 622 1
623 988 1158 1244 623 1
624 531 1089 1274 624 1
625 1185 1348 1377 625 1
626 1119 469 1263 626 1
627 484 1076 1222 627 1
628 932 931 1085 628 1
629 1125 520 1247 629 1
630 453 1181 1224 630 1
631 646 648 1109 631 1
632 1112 527 1264 632 1
633 1047 715 1322 633 1
634 1058 667 1593 634 1
635 1109 935 1356 635 1
636 936 1057 1413 636 1
637 1061 1275 1446 637 1
638 509 1227 1467 638 1
639 587 1110 1417 639 1
640 988 1073 1158 640 1
641 539 237 543 641 1
642 997 805 1523 642 1
643 454 1086 1566 643 1
644 1434 1200 1444 644 1
645 1126 471 1260 645 1
646 1208 590 1407 646 1
647 686 1211 1360 647 1
648 695 745 947 648 1
649 592 715 1047 649 1
650 686 1163 1359 650 1
651 116 117 1143 651 1
652 1019 1084 1416 652 1
653 1075 765 1492 653 1
654 1122 968 1453 654 1
655 1184 472 1513 655 1
656 1078 479 1159 656 1
657 584 667 1058 657 1
658 807 812 1064 658 1
659 794 922 1067 659 1
660 1004 1087 1196 660 1
661 676 1327 1334 661 1
662 500 1105 1629 662 1
663 735 737 1003 663 1
664 1239 909 1490 664 1
665 1000 997 1373 665 1
666 1221 1039 1541 666 1
667 665 1176 1391 667 1
668 1120 1119 1263 668 1
669 602 712 1049 669 1
670 1207 665 1391 670 1
671 722 740 804 671 1
672 1140 490 1141 672 1
673 1049 712 1331 673 1
674 773 780 1071 674 1
675 779 797 1055 675 1
676 756 1016 1063 676 1
677 1061 1019 1416 677 1
678 1214 672 1343 678 1
679 912 914 1210 679 1
680 697 700 722 680 1
681 1175 686 1360 681 1
682 640 1127 1463 682 1
683 547 548 549 683 1
684 1117 459 1550 684 1
685 722 700 740 685 1
686 506 1221 1541 686 1
687 730 728 1063 687 1
688 804 740 1035 688 1
689 704 743 1570 689 1
690 1121 511 1572 690 1
691 1352 677 1474 691 1
692 931 940 1083 692 1
693 1163 638 1491 693 1
694 1112 1055 1299 694 1
695 1014 492 1412 695 1
696 709 707 735 696 1
697 697 555 700 697 1
698 1327 911 1334 698 1
699 1085 1227 1566 699 1
700 695 706 745 700 1
701 1087 1004 1516 701 1
702 501 1150 1625 702 1
703 1072 1160 1205 703 1
704 236 237 539 704 1
705 765 751 969 705 1
706 999 996 1485 706 1
707 736 735 873 707 1
708 1178 486 1179 708 1
709 931 746 940 709 1
710 1114 1063 1486 710 1
711 732 1006 1007 711 1
712 750 749 1025 712 1
713 455 1017 1574 713 1
714 873 1003 1005 714 1
715 732 704 1006 715 1
716 1188 703 1189 716 1
717 1007 1006 1023 717 1
718 909 948 1490 718 1
719 466 1170 1271 719 1
720 690 691 707 720 1
721 699 704 732 721 1
722 946 1427 1442 722 1
723 510 1037 1340 723 1
724 1278 1021 1421 724 1
725 759 754 1052 725 1
726 1076 484 1495 726 1
727 962 1118 1455 727 1
728 1029 1030 1294 728 1
729 699 689 704 729 1
730 123 498 1091 730 1
731 890 891 1078 731 1
732 553 555 697 732 1
733 499 111 1097 733 1
734 500 103 1105 734 1
735 523 1253 1492 735 1
736 451 1156 1218 736 1
737 909 747 948 737 1
738 547 546 548 738 1
739 988 1244 1545 739 1
740 1124 781 1520 740 1
741 981 842 990 741 1
742 972 836 978 742 1
743 1198 522 1249 743 1
744 819 820 1051 744 1
745 1039 1221 1429 745 1
746 1036 1286 1335 746 1
747 1059 868 1060 747 1
748 240 1164 1577 748 1
749 1007 1023 1077 749 1
750 979 959 989 750 1
751 1099 1098 1100 751 1
752 1026 1122 1453 752 1
753 805 996 1523 753 1
754 599 1049 1605 754 1
755 1108 646 1109 755 1
756 804 1035 1076 756 1
757 1027 758 1028 757 1
758 1094 1092 1096 758 1
759 1093 1094 1095 759 1
760 717 716 728 760 1
761 890 1078 1159 761 1
762 1366 1451 1471 762 1
763 720 718 1038 763 1
764 714 713 718 764 1
765 891 984 1078 765 1
766 680 640 1463 766 1
767 690 707 709 767 1
768 715 671 716 768 1
769 712 670 713 769 1
770 570 672 1470 770 1
771 916 1307 1316 771 1
772 1298 587 1417 772 1
773 1096 1192 1471 773 1
774 992 1229 1351 774 1
775 973 939 1022 775 1
776 615 1153 1333 776 1
777 559 689 699 777 1
778 1146 967 1330 778 1
779 836 838 1514 779 1
780 1032 576 1518 780 1
781 986 1190 1329 781 1
782 692 1366 1471 782 1
783 923 1075 1252 783 1
784 908 1127 1358 784 1
785 1005 1003 1489 785 1
786 1033 617 1034 786 1
