    0.24263E+02   -0.25053E+01    0.17925E+04    0.32534E+01
    0.74026E+01   -0.10365E+02    0.10501E+04    0.30212E+01
    0.30111E+02   -0.12935E+01    0.13633E+04    0.31346E+01
    0.18071E+02   -0.48967E+01    0.19803E+04    0.32967E+01
    0.10955E+03   -0.21765E+01    0.11140E+04    0.30469E+01
    0.10563E+03   -0.21129E+01    0.10092E+04    0.30040E+01
    0.45787E+02   -0.95914E+00    0.66517E+03    0.28229E+01
    0.94806E+02   -0.25974E+01    0.71856E+03    0.28565E+01
    0.64131E+02   -0.13354E+01    0.51093E+03    0.27084E+01
    0.16959E+02   -0.12794E+01    0.10826E+04    0.30345E+01
    0.12582E+03   -0.20726E+01    0.16062E+04    0.32058E+01
    0.21050E+02   -0.18532E+01    0.13988E+04    0.31457E+01
    0.83816E+01   -0.18246E+02    0.78988E+03    0.28976E+01
    0.51622E+02   -0.19198E+02    0.53593E+03    0.27291E+01
    0.57393E+02   -0.29621E+01    0.10344E+04    0.30147E+01
    0.21215E+01   -0.56155E+01    0.88596E+03    0.29474E+01
    0.61392E+02   -0.90340E+01    0.16086E+04    0.32065E+01
    0.11263E+03   -0.75719E+01    0.16463E+04    0.32165E+01
    0.15463E+02   -0.22074E+01    0.13643E+04    0.31349E+01
    0.57133E+02   -0.51019E+01    0.14801E+04    0.31703E+01
    0.11351E+03   -0.18273E+02    0.62149E+03    0.27934E+01
    0.10964E+03   -0.18218E+02    0.60524E+03    0.27819E+01
    0.53199E+02   -0.47843E+01    0.15515E+04    0.31907E+01
    0.33067E+02   -0.18374E+01    0.13015E+04    0.31145E+01
    0.11541E+03   -0.14299E+02    0.91438E+03    0.29611E+01
    0.63363E+02   -0.34301E+01    0.95793E+03    0.29813E+01
    0.63796E+02   -0.48759E+01    0.12622E+04    0.31011E+01
    0.34166E+02   -0.22055E+01    0.15218E+04    0.31824E+01
    0.10597E+03   -0.72228E+01    0.13546E+04    0.31318E+01
    0.12994E+03   -0.58435E+01    0.25151E+04    0.34006E+01
    0.53657E+02   -0.64317E+01    0.17203E+04    0.32356E+01
    0.64378E+02   -0.65051E+01    0.14908E+04    0.31734E+01
    0.32352E+02   -0.77190E+01    0.20832E+04    0.33187E+01
    0.28090E+02   -0.14377E+02    0.74899E+03    0.28745E+01
    0.40426E+02   -0.59080E+01    0.25908E+04    0.34134E+01
    0.11657E+03   -0.17449E+02    0.69200E+03    0.28401E+01
    0.11513E+03   -0.13076E+01    0.91892E+03    0.29633E+01
    0.77116E+02   -0.17939E+01    0.47971E+03    0.26810E+01
    0.80049E+02   -0.14496E+02    0.11728E+04    0.30692E+01
    0.20886E+02   -0.64945E+01    0.17879E+04    0.32523E+01
    0.55463E+02   -0.15499E+01    0.76347E+03    0.28828E+01
    0.10664E+03   -0.25684E+01    0.11589E+04    0.30640E+01
    0.38668E+02   -0.91200E+01    0.23022E+04    0.33621E+01
    0.98867E+02   -0.15564E+01    0.59020E+03    0.27710E+01
    0.11663E+03   -0.13476E+02    0.10652E+04    0.30274E+01
    0.48398E+02   -0.17464E+01    0.78186E+03    0.28931E+01
    0.10776E+03   -0.58326E+01    0.14750E+04    0.31688E+01
    0.13030E+03   -0.17827E+01    0.14684E+04    0.31669E+01
    0.78396E+02   -0.81202E+01    0.12393E+04    0.30932E+01
    0.28554E+02   -0.27570E+01    0.19651E+04    0.32934E+01
    0.39335E+01   -0.18850E+01    0.75928E+03    0.28804E+01
    0.10824E+02   -0.36422E+01    0.11948E+04    0.30773E+01
    0.23859E+02   -0.31294E+01    0.19764E+04    0.32959E+01
    0.44418E+02   -0.29993E+01    0.13434E+04    0.31282E+01
