    0.70496E+02   -0.10358E+01    0.36248E+02    0.15593E+01    0.24423E+01
    0.15025E+02   -0.96165E+00    0.23656E+02    0.13739E+01    0.23535E+01
    0.13553E+03   -0.25965E+01    0.17915E+02    0.12532E+01    0.13311E+01
    0.38268E+02   -0.10413E+01    0.51438E+02    0.17113E+01    0.25632E+01
    0.13119E+03   -0.10594E+01    0.25810E+02    0.14118E+01    0.22901E+01
    0.11379E+03   -0.80150E+01    0.13120E+02    0.11179E+01    0.44004E+00
    0.71973E+02   -0.10607E+01    0.34980E+02    0.15438E+01    0.24293E+01
    0.51475E+02   -0.69716E+01    0.10520E+02    0.10220E+01    0.58130E+00
    0.47002E+02   -0.71130E+01    0.57192E+01    0.75734E+00    0.59307E+00
    0.11390E+03   -0.56224E+01    0.57313E+01    0.75825E+00    0.68686E+00
    0.40405E+02   -0.18298E+01    0.12569E+02    0.10993E+01    0.19264E+01
    0.88950E+02   -0.13318E+01    0.12253E+02    0.10882E+01    0.21713E+01
    0.13595E+03   -0.97616E+00    0.14725E+02    0.11681E+01    0.20791E+01
    0.41271E+02   -0.61097E+01    0.50781E+01    0.70570E+00    0.63923E+00
    0.30949E+02   -0.17840E+01    0.16363E+02    0.12139E+01    0.19534E+01
    0.13255E+01   -0.48919E+01    0.14519E+01    0.16192E+00   -0.54670E+00
    0.13451E+03   -0.12987E+01    0.71223E+01    0.85262E+00    0.19098E+01
    0.44341E+02   -0.17456E+01    0.27868E+02    0.14451E+01    0.20934E+01
    0.63017E+02   -0.10338E+01    0.37729E+02    0.15767E+01    0.24305E+01
    0.52170E+02   -0.13889E+02    0.76881E+01    0.88582E+00   -0.18523E+00
    0.10030E+03   -0.56162E+01    0.64785E+01    0.81147E+00    0.76682E+00
    0.13455E+03   -0.51307E+01    0.16932E+02    0.12287E+01    0.73596E+00
    0.52120E+02   -0.78458E+01    0.13275E+02    0.11230E+01    0.47823E+00
    0.10176E+03   -0.62778E+01    0.93861E+01    0.97248E+00    0.69697E+00
    0.81731E+02   -0.27003E+02    0.15223E+01    0.18249E+00   -0.19319E+01
    0.90285E+02   -0.19912E+01    0.14235E+02    0.11534E+01    0.19522E+01
    0.49433E+02   -0.18036E+01    0.35412E+02    0.15491E+01    0.20566E+01
    0.56946E+02   -0.25388E+01    0.13785E+02    0.11394E+01    0.17022E+01
    0.59791E+02   -0.10228E+01    0.24097E+02    0.13820E+01    0.23670E+01
    0.33293E+02   -0.12797E+01    0.21376E+02    0.13299E+01    0.21827E+01
    0.46931E+02   -0.80507E+01    0.89806E+01    0.95331E+00    0.43015E+00
    0.87799E+02   -0.29563E+01    0.21071E+02    0.13237E+01    0.14878E+01
    0.80906E+02   -0.26396E+01    0.29649E+02    0.14720E+01    0.16608E+01
    0.13275E+03   -0.24041E+01    0.12123E+02    0.10836E+01    0.13906E+01
    0.10102E+03   -0.13248E+02    0.44228E+01    0.64569E+00   -0.26812E+00
    0.12005E+02   -0.23087E+02    0.99781E-01   -0.10010E+01   -0.28138E+01
    0.13065E+03   -0.34106E+01    0.11737E+02    0.10696E+01    0.10216E+01
    0.23596E+02   -0.17230E+01    0.16749E+02    0.12240E+01    0.19876E+01
    0.64561E+02   -0.13608E+01    0.20862E+02    0.13194E+01    0.22385E+01
    0.70877E+02   -0.74502E+01    0.54007E+01    0.73245E+00    0.32257E+00
    0.70057E+02   -0.12537E+01    0.24396E+02    0.13873E+01    0.22371E+01
    0.62989E+02   -0.79158E+01    0.60464E+01    0.78150E+00    0.34738E+00
    0.70234E+02   -0.67267E+01    0.44912E+01    0.65236E+00    0.44381E+00
    0.15399E+02   -0.36350E+01    0.88134E+01    0.94514E+00    0.95120E+00
    0.88955E+02   -0.22707E+02    0.32650E+01    0.51389E+00   -0.13776E+01
    0.62355E+02   -0.70637E+01    0.47372E+01    0.67552E+00    0.45503E+00
    0.68953E+02   -0.27580E+01    0.20438E+02    0.13104E+01    0.15588E+01
    0.73189E+02   -0.31457E+01    0.17447E+02    0.12417E+01    0.14072E+01
    0.53922E+02   -0.24474E+01    0.25717E+02    0.14102E+01    0.17398E+01
    0.89811E+02   -0.20021E+01    0.13930E+02    0.11440E+01    0.19417E+01
    0.33083E+02   -0.60939E+01    0.88422E+01    0.94656E+00    0.78502E+00
    0.94697E+02   -0.18569E+02    0.37767E+01    0.57711E+00   -0.10455E+01
    0.15194E+02   -0.52641E+01    0.60543E+01    0.78206E+00    0.52355E+00
    0.99717E+02   -0.62351E+01    0.97013E+01    0.98683E+00    0.65314E+00
    0.10681E+03   -0.72311E+01    0.58390E+01    0.76634E+00    0.58580E+00
    0.85355E+01   -0.89495E+01    0.70133E+01    0.84592E+00   -0.26008E+00
    0.10871E+03   -0.10069E+01    0.31824E+02    0.15028E+01    0.23505E+01
    0.15769E+02   -0.44375E+01    0.92546E+01    0.96636E+00    0.88689E+00
    0.64776E+02   -0.95649E+00    0.28635E+02    0.14569E+01    0.24526E+01
    0.52870E+02   -0.33369E+01    0.18963E+02    0.12779E+01    0.13250E+01
    0.15872E+02   -0.29188E+01    0.16559E+02    0.12190E+01    0.13203E+01
    0.22714E+02   -0.38307E+01    0.54156E+01    0.73364E+00    0.10249E+01
    0.11372E+03   -0.76711E+00    0.13453E+02    0.11288E+01    0.24289E+01
    0.11662E+03   -0.62461E+01    0.43755E+01    0.64103E+00    0.57087E+00
    0.13724E+03   -0.23579E+01    0.10808E+02    0.10338E+01    0.10848E+01
    0.10351E+03   -0.72490E+01    0.51299E+01    0.71011E+00    0.54734E+00
    0.72414E+02   -0.19308E+01    0.16519E+02    0.12180E+01    0.20044E+01
    0.23833E+02   -0.23481E+02    0.91858E+00   -0.36884E-01   -0.18177E+01
    0.12997E+03   -0.48185E+01    0.57860E+01    0.76238E+00    0.64879E+00
    0.15676E+02   -0.62452E+01    0.99588E+01    0.99821E+00    0.53558E+00
    0.99919E+02   -0.14162E+02    0.84679E+01    0.92778E+00   -0.27003E+00
    0.13524E+03   -0.13479E+01    0.47293E+01    0.67480E+00    0.17930E+01
    0.13551E+03   -0.58397E+01    0.78930E+01    0.89724E+00    0.17879E+00
    0.13266E+03   -0.30616E+01    0.11600E+02    0.10645E+01    0.12542E+01
    0.12530E+03   -0.94152E+00    0.14589E+02    0.11640E+01    0.22552E+01
    0.67151E+02   -0.17188E+01    0.37014E+02    0.15684E+01    0.20706E+01
    0.50330E+02   -0.25351E+01    0.23283E+02    0.13670E+01    0.16473E+01
    0.39701E+01   -0.45478E+01    0.47217E+01    0.67410E+00    0.26453E+00
    0.12922E+03   -0.34268E+01    0.89879E+01    0.95366E+00    0.99284E+00
    0.70299E+01   -0.14382E+01    0.18431E+02    0.12656E+01    0.17955E+01
    0.13735E+03   -0.32832E+01    0.24337E+02    0.13863E+01    0.10174E+01
    0.53040E+02   -0.18595E+01    0.19935E+02    0.12996E+01    0.21323E+01
    0.20947E+02   -0.30556E+01    0.12634E+02    0.11015E+01    0.12100E+01
    0.72737E+01   -0.38015E+01    0.10528E+02    0.10224E+01    0.87400E+00
    0.11971E+03   -0.11258E+01    0.12978E+02    0.11132E+01    0.21626E+01
    0.12985E+03   -0.21945E+01    0.12153E+02    0.10847E+01    0.14903E+01
    0.21437E+02   -0.37710E+01    0.12175E+02    0.10855E+01    0.10838E+01
    0.47002E+02   -0.15286E+02    0.56219E+01    0.74988E+00   -0.50260E+00
    0.21310E+02   -0.24010E+01    0.11989E+02    0.10788E+01    0.15138E+01
    0.24082E+02   -0.19089E+01    0.11944E+02    0.10771E+01    0.17457E+01
    0.82449E+02   -0.10050E+01    0.40592E+02    0.16084E+01    0.24588E+01
    0.13089E+03   -0.64220E+01    0.65763E+01    0.81798E+00    0.31926E+00
    0.21007E+02   -0.46255E+01    0.10743E+02    0.10311E+01    0.80822E+00
    0.96222E+02   -0.16360E+01    0.23296E+02    0.13673E+01    0.20911E+01
    0.11803E+03   -0.13261E+01    0.14081E+02    0.11486E+01    0.20233E+01
    0.92635E+02   -0.13153E+01    0.23276E+02    0.13669E+01    0.22056E+01
    0.59430E+02   -0.25634E+01    0.13266E+02    0.11227E+01    0.16162E+01
    0.14642E+02   -0.11613E+01    0.12661E+02    0.11025E+01    0.21455E+01
    0.12358E+02   -0.60627E+01    0.12069E+02    0.10817E+01    0.53024E+00
    0.25780E+02   -0.18477E+01    0.11188E+02    0.10488E+01    0.18552E+01
    0.21475E+02   -0.54918E+01    0.15658E+02    0.11947E+01    0.81046E+00
    0.11433E+03   -0.25609E+02    0.12442E+01    0.94886E-01   -0.19765E+01
    0.33437E+02   -0.23143E+01    0.24690E+02    0.13925E+01    0.16779E+01
    0.15006E+02   -0.72758E+01    0.59557E+01    0.77493E+00    0.12224E+00
    0.53694E+02   -0.25639E+02    0.10591E+01    0.24936E-01   -0.20212E+01
    0.12635E+02   -0.25482E+02    0.21406E+00   -0.66947E+00   -0.28465E+01
    0.49619E+02   -0.84694E+00    0.30184E+02    0.14798E+01    0.25131E+01
    0.12747E+03   -0.10738E+01    0.21651E+02    0.13355E+01    0.22128E+01
    0.24263E+02   -0.25053E+01    0.13592E+02    0.11333E+01    0.15565E+01
    0.74026E+01   -0.10365E+02    0.16953E+01    0.22923E+00   -0.10481E+01
    0.30111E+02   -0.12935E+01    0.34252E+02    0.15347E+01    0.22204E+01
    0.18071E+02   -0.48967E+01    0.58151E+01    0.76456E+00    0.68751E+00
    0.10955E+03   -0.21765E+01    0.15520E+02    0.11909E+01    0.17744E+01
    0.10563E+03   -0.21129E+01    0.20345E+02    0.13084E+01    0.19094E+01
    0.45787E+02   -0.95914E+00    0.36859E+02    0.15665E+01    0.25978E+01
    0.94806E+02   -0.25974E+01    0.94809E+01    0.97685E+00    0.15333E+01
    0.64131E+02   -0.13354E+01    0.14652E+02    0.11659E+01    0.22702E+01
    0.16959E+02   -0.12794E+01    0.16901E+02    0.12279E+01    0.20696E+01
    0.12582E+03   -0.20726E+01    0.11727E+02    0.10692E+01    0.16224E+01
    0.21050E+02   -0.18532E+01    0.11034E+02    0.10427E+01    0.17320E+01
    0.83816E+01   -0.18246E+02    0.19320E+00   -0.71400E+00   -0.24504E+01
    0.51622E+02   -0.19198E+02    0.53355E+01    0.72717E+00   -0.94365E+00
    0.57393E+02   -0.29621E+01    0.10880E+02    0.10366E+01    0.14564E+01
    0.21215E+01   -0.56155E+01    0.65699E+00   -0.18244E+00   -0.90255E+00
    0.61392E+02   -0.90340E+01    0.48565E+01    0.68633E+00    0.23700E+00
    0.11263E+03   -0.75719E+01    0.83979E+01    0.92417E+00    0.37280E+00
    0.15463E+02   -0.22074E+01    0.22628E+02    0.13546E+01    0.15645E+01
    0.57133E+02   -0.51019E+01    0.89309E+01    0.95089E+00    0.85561E+00
    0.11351E+03   -0.18273E+02    0.22151E+01    0.34540E+00   -0.10303E+01
    0.10964E+03   -0.18218E+02    0.52049E+01    0.71641E+00   -0.96233E+00
