3152
613	74	79	13	18	-0.00790886260625713
614	75	80	13	18	-0.007393318041215726
615	76	81	13	18	-0.006875018777829612
616	77	82	13	18	-0.006354047177943547
617	78	83	13	18	-0.005921017274526123
618	79	84	13	18	-0.005563008584341485
619	80	85	13	18	-0.00528245318457307
620	81	86	13	18	-0.005061249023552274
621	82	87	13	18	-0.004912236280530903
622	83	88	13	18	-0.004879962298217501
623	84	89	13	18	-0.004649607041939491
624	85	90	13	18	-0.00434167061214303
625	88	93	13	18	-0.003462766492717868
626	89	94	13	18	-0.0031045479881767514
627	20	25	14	19	-94.42368001139332
628	21	26	14	19	-46.14225613907839
629	22	27	14	19	-27.07590685685008
630	23	28	14	19	-18.037221585016724
631	24	29	14	19	-12.733935113212093
632	25	30	14	19	-9.139622007179305
633	26	31	14	19	-6.827154755598464
634	27	32	14	19	-5.1738636454268985
635	28	33	14	19	-3.951646353279232
636	29	34	14	19	-3.047213892843682
637	30	35	14	19	-2.391226032697241
638	31	36	14	19	-1.8854048187753327
639	32	37	14	19	-1.555146608731722
640	33	38	14	19	-1.2817105191973637
641	34	39	14	19	-1.0832353923156415
642	35	40	14	19	-0.9172514346529308
643	36	41	14	19	-0.7723999354760869
644	37	42	14	19	-0.6253500829447187
645	38	43	14	19	-0.5154455117837013
646	39	44	14	19	-0.42411588598376504
647	40	45	14	19	-0.35717433396395704
648	41	46	14	19	-0.302420219533024
649	42	47	14	19	-0.25397767248995806
650	43	48	14	19	-0.2206473771601521
651	44	49	14	19	-0.1903530467174312
652	45	50	14	19	-0.16418360145072264
653	46	51	14	19	-0.14245913566150853
654	47	52	14	19	-0.1259656875420947
655	48	53	14	19	-0.11110494217742184
656	49	54	14	19	-0.09580709211631071
657	50	55	14	19	-0.08531408903733217
658	51	56	14	19	-0.07594230677218193
659	52	57	14	19	-0.06660094291873017
660	53	58	14	19	-0.05914502699407269
661	54	59	14	19	-0.052427074194409146
662	55	60	14	19	-0.0463009353364857
663	56	61	14	19	-0.0411858878107388
664	57	62	14	19	-0.03694136813497495
665	58	63	14	19	-0.033345947701092324
666	59	64	14	19	-0.03035053219511944
667	60	65	14	19	-0.027901699207794752
668	61	66	14	19	-0.025965658881188167
669	62	67	14	19	-0.023677176041583155
670	63	68	14	19	-0.022066475609393475
671	64	69	14	19	-0.020638410651812343
672	65	70	14	19	-0.019279320154828604
673	66	71	14	19	-0.01770618896412384
674	67	72	14	19	-0.01675462931241914
