,X,Y,Vel,Cov, 
1461,3.51844,790.527,2979.14,0,
1462,3.29353,789.499,2960.26,0,
1463,3.67825,789.95,3026.21,0,
1464,2.82668,788.356,2818.36,0,
1465,8.18449,788.507,4590.89,1,
1466,5.81335,790.395,3702.41,1,
1467,5.69675,792.74,2635.71,1,
1468,8.09608,790.132,3975.64,1,
1469,12.2764,788.834,4897.05,1,
1470,14.7403,787.161,6075.02,1,
1471,18.6146,792.81,4331.74,1,
1472,-3.67369,793.553,1419.02,0,
1473,-2.71261,790.281,1779.26,0,
1474,-0.977025,792.231,1863.41,0,
1475,-2.96893,790.91,1715.11,0,
1476,3.65379,791.9,2948.61,1,
1477,4.77573,791.029,3332.47,1,
1478,8.71607,789.973,4110.64,1,
1479,9.633,789.4,4391.72,1,
1480,6.94234,789.905,3963.99,1,
1481,7.58315,789.632,4115.68,1,
1482,7.63725,788.92,4367.58,1,
1483,10.7503,789.677,4393.27,1,
1484,11.2186,787.935,5242.79,1,
1485,11.7539,788.978,4761.58,1,
1486,11.2744,789.904,4378.64,1,
1487,10.5988,790.66,4050.23,1,
1488,10.6487,789.042,4620.54,1,
1489,12.3298,789.868,4546.19,1,
1490,14.7978,789.678,4957.4,1,
1491,15.5517,790.866,4681.79,1,
1492,10.049,788.878,4629.76,1,
1493,12.6704,789.423,4785.97,1,
1494,9.1363,787.643,4937.5,1,
1495,11.2129,788.622,4862.23,1,
1496,15.8536,790.241,4936.39,1,
1497,12.8972,790.87,4244.3,1,
1498,11.8021,787.497,5498.27,1,
1499,9.84771,788.305,4876.38,1,
1500,13.83,790.189,4668.31,1,
1501,16.8206,790.394,5024.07,1,
1502,14.3279,789.225,5061.26,1,
1503,13.7264,788.184,5394.6,1,
1504,17.5524,789.757,5293.02,1,
1505,17.8282,790.881,4973.73,1,
1506,-1.6074,794.521,1510.06,0,
1507,-2.49049,793.445,1540.83,0,
1508,-0.14592,795.296,1623.92,1,
1509,-3.83269,795.987,1111.36,0,
1510,-2.69359,786.092,1938.67,0,
1511,-1.37391,791.231,1865.4,0,
1512,-0.268459,788.432,2174.33,0,
1513,1.27631,789.689,2424.51,0,
1514,-1.47356,791.956,1812.45,0,
1515,-1.6359,789.724,1928.57,0,
1516,-2.52614,791.979,1677.02,0,
1517,-1.83274,790.925,1811.71,0,
1518,4.94659,789.803,3541.34,0,
1519,6.28157,791.359,3376.98,1,
1520,7.84583,790.826,3696.88,1,
1521,6.22093,790.732,3614.24,1,
1522,3.65428,789.16,3065.65,0,
1523,6.82681,790.482,3727.69,1,
1524,5.51386,789.461,3690.47,0,
1525,7.04388,788.579,4186.07,1,
1526,11.6348,786.71,5712.17,1,
1527,6.04488,788.63,3830.57,0,
1528,6.49658,785.364,3965.68,0,
1529,9.78892,785.307,5090.29,0,
1530,13.2267,785.282,6255.63,0,
1531,12.8029,786.464,6058.77,1,
1532,17.097,790.894,4877.13,1,
1533,12.4156,787.715,5463.26,1,
1534,-0.347512,790.588,2106.24,0,
1535,0.176848,789.497,2225.01,0,
1536,-0.0165323,787.111,2281.01,0,
1537,5.78246,787.019,3712.11,0,
1538,-3.16129,792.371,1588.26,0,
1539,-3.7112,791.975,1577.63,0,
1540,6.98005,787.907,4136.2,0,
1541,8.78018,786.585,4784.51,0,
1542,10.6529,787.453,5379.68,1,
1543,10.1038,787.64,5153.85,1,
1544,10.9395,786.666,5526.38,1,
1545,9.50066,786.585,5011.05,0,
1546,10.8912,785.334,5426.79,0,
1547,12.9339,787.197,5770.48,1,
1548,7.48619,787.417,4296.08,0,
1549,9.27661,784.978,4861.32,0,
1550,12.5866,788.355,5157.59,1,
1551,13.6232,787.46,5727.64,1,
1552,9.89453,786.066,5162.16,0,
1553,12.0457,785.391,5883.52,0,
1554,12.1174,786.195,5922.75,1,
1555,13.7474,784.895,6419.4,0,
1556,14.355,785.217,6587.46,0,
1557,15.5454,787.686,5879.8,1,
1558,1.10385,787.817,2466.58,0,
1559,-3.16049,793.132,1514.33,0,
1560,-3.5755,791.167,1635.56,0,
1561,-4.17204,794.53,1297.9,0,
1562,-9.12964,798.311,1110.24,0,
1563,-4.73294,791.202,1558.43,0,
1564,-2.36968,787.837,1913.64,0,
1565,6.58731,786.601,3986.58,0,
1566,7.12082,785.32,4210.38,0,
1567,9.23201,788.22,4823.9,1,
1568,9.64019,787.247,5058.3,1,
1569,8.7985,788.722,4607.09,1,
1570,8.09726,787.675,4565.32,1,
1571,12.6354,784.937,6066.72,0,
1572,13.3225,786.006,6261.08,1,
1573,13.9459,786.273,6372.35,1,
1574,16.7988,784.898,7172.91,1,
1575,14.4577,785.87,6569.93,1,
1576,0.885196,788.5,2402.37,0,
1577,5.64411,786.001,3725.27,0,
1578,-5.2358,794.244,1286.73,0,
1579,-6.1238,795.132,1213.09,0,
1580,6.27318,787.104,3876.96,0,
1581,7.26087,786.698,4200.34,0,
1582,5.15023,788.602,3533.54,0,
1583,6.30191,786.027,3890.67,0,
1584,7.59971,786.08,4326.91,0,
1585,8.61555,787.314,4773.14,0,
1586,15.1251,786.693,6354.9,1,
1587,14.1157,786.995,6075.17,1,
1588,16.0696,784.898,7040.32,0,
1589,15.4599,788.569,5551.12,1,
1590,0.26236,788.778,2265.16,0,
1591,2.01428,787.226,2659.48,0,
1592,-1.35613,788.373,2037.48,0,
1593,-0.437598,787.684,2177.36,0,
1594,2.29628,786.08,2747.1,0,
1595,5.54211,787.4,3629.2,0,
1596,-3.00014,794.672,1340.7,0,
1597,-5.6858,797.251,1009.49,0,
1598,-3.10326,795.304,1220.26,0,
1599,-3.78271,795.471,1182.71,0,
1600,-5.32663,796.425,1065.51,0,
1601,-5.387,795.0,1226.73,0,
1602,3.73125,788.633,3096.24,0,
1603,1.16647,786.487,2490.68,0,
1604,7.3814,784.83,4349.8,0,
1605,16.8835,787.214,6312.87,1,
1606,17.2686,785.975,7012.19,1,
1607,16.3376,788.125,5809.48,1,
1608,15.0123,786.124,6668.94,1,
1609,15.4018,789.643,5082.53,1,
1610,-1.85229,788.565,1949.8,0,
1611,0.068468,785.178,2330.03,0,
1612,-2.82444,795.897,1145.89,0,
1613,-3.33294,796.303,1082.75,0,
1614,-3.46165,796.805,997.285,0,
1615,-4.28007,796.301,1071.9,0,
1616,-3.15317,797.294,915.734,1,
1617,-4.03819,797.786,876.818,1,
1618,-5.2324,797.028,1008.1,0,
1619,-4.87007,796.068,1105.42,0,
1620,-2.58588,797.353,915.03,1,
1621,-2.2636,797.984,827.765,1,
1622,-5.73748,797.737,977.588,0,
1623,-8.2455,799.223,1072.98,0,
1624,-4.88532,795.4,1182.68,0,
1625,-4.24534,795.116,1219.91,0,
1626,6.02799,784.873,3807.19,0,
1627,4.07225,787.306,3195.24,0,
1628,3.3299,785.222,2997.36,0,
1629,14.8575,784.872,6741.02,0,
1630,16.4072,787.559,6061.71,1,
1631,16.7003,786.421,6628.86,1,
1632,15.5834,785.22,6887.83,1,
1633,15.6927,786.834,6339.54,1,
1634,16.0628,786.293,6600.87,1,
1635,18.1087,787.019,6563.75,1,
1636,16.5996,789.668,5217.07,1,
1637,15.6355,785.819,6850.34,1,
1638,17.3082,785.247,7272.25,1,
1639,18.0406,784.899,7372.2,1,
1640,-0.862382,788.796,2084.24,0,
1641,-1.15627,787.67,2081.32,0,
1642,-0.981262,789.535,2043.73,0,
1643,-2.01318,789.177,1908.8,0,
1644,-2.96819,789.732,1786.09,0,
1645,-2.18722,787.359,1950.94,0,
1646,0.746733,787.199,2410.9,0,
1647,-2.74529,788.665,1855.69,0,
1648,-5.70026,791.87,1474.59,0,
1649,-4.84062,797.322,952.473,0,
1650,-7.13665,797.247,1073.0,0,
1651,-4.88641,797.911,909.437,0,
1652,-6.49128,791.658,1465.32,0,
1653,-6.99404,798.54,1013.74,0,
1654,-6.22538,792.07,1446.43,0,
1655,-5.32987,798.102,926.974,0,
1656,-5.39952,798.646,895.933,0,
1657,-7.06306,799.248,1004.03,0,
1658,-5.98224,796.385,1085.54,0,
1659,-6.41223,795.828,1150.11,0,
1660,-4.76611,791.804,1514.05,0,
1661,-8.11057,798.001,1088.63,0,
1662,-7.13986,795.943,1155.26,0,
1663,-6.42231,792.705,1400.52,0,
1664,-5.85572,793.15,1379.92,0,
1665,-6.48193,794.392,1265.27,0,
1666,-5.86322,793.844,1309.71,0,
1667,-0.260107,786.329,2260.83,0,
1668,5.47419,785.338,3655.03,0,
1669,15.7903,788.157,5745.27,0,
1670,15.8538,787.307,6087.72,1,
1671,15.6981,789.103,5346.64,1,
1672,14.9994,787.681,5827.85,1,
1673,14.5275,790.258,4730.53,1,
1674,14.891,788.276,5568.65,0,
1675,16.3798,789.199,5407.27,1,
1676,16.3698,790.17,5061.89,1,
1677,13.2049,789.273,4941.62,1,
1678,13.6874,789.572,4888.63,1,
1679,16.689,788.633,5641.56,1,
1680,17.7115,788.14,5940.53,1,
1681,14.8295,790.848,4586.41,1,
1682,13.8912,792.18,4067.82,1,
1683,13.8687,791.21,4296.01,1,
1684,13.5409,791.735,4136.1,1,
1685,14.4628,791.321,4358.55,1,
1686,14.54,791.923,4205.68,1,
1687,13.7734,792.803,3889.69,1,
1688,12.5908,792.743,3654.35,1,
1689,17.562,787.486,6264.86,1,
1690,11.9392,793.062,3461.84,1,
1691,11.8557,791.988,3724.79,1,
1692,21.2891,793.167,3774.41,1,
1693,19.1213,786.217,7043.45,1,
1694,18.3197,788.414,5864.02,1,
1695,17.9985,786.302,6912.03,1,
1696,20.6113,786.62,6846.54,1,
1697,18.5865,785.923,7187.46,1,
1698,18.589,785.248,7437.63,1,
1699,18.7347,787.216,6530.37,1,
1700,20.3575,784.988,7793.34,1,
1701,20.1073,786.466,6914.63,1,
1702,19.4638,787.803,6255.83,1,
1703,17.7053,789.207,5558.56,1,
1704,-0.9244,786.048,2163.76,0,
1705,-1.63564,787.168,2032.33,0,
1706,2.98316,786.375,2879.83,0,
1707,4.946,785.014,3442.79,0,
1708,0.57471,784.832,2404.1,0,
1709,4.4179,786.628,3279.55,0,
1710,-2.09364,785.942,2009.06,0,
1711,0.211177,785.82,2341.36,0,
1712,-7.4578,796.652,1124.99,0,
1713,-9.01058,799.644,1091.38,0,
1714,-7.15634,794.261,1274.93,0,
1715,-8.43858,794.441,1265.18,0,
1716,19.1734,784.899,7548.29,1,
1717,20.9084,788.383,6136.53,1,
1718,19.3177,794.026,3868.39,1,
1719,-9.60974,798.562,1116.97,0,
1720,-11.2718,797.119,1165.09,0,
1721,-7.53034,793.483,1317.28,0,
1722,-7.18867,792.819,1376.3,0,
1723,-6.91051,785.771,1629.4,0,
1724,2.51794,787.414,2760.12,0,
1725,3.44467,785.935,3015.66,0,
1726,1.09636,785.249,2480.52,0,
1727,0.874486,785.891,2436.56,0,
1728,-0.475254,784.896,2247.3,0,
1729,-1.54047,786.415,2067.28,0,
1730,1.6464,784.967,2605.56,0,
1731,2.22028,785.331,2736.9,0,
1732,2.79239,784.914,2864.17,0,
1733,3.01947,787.077,2882.99,0,
1734,1.82893,786.594,2630.25,0,
1735,-0.996839,785.258,2167.52,0,
1736,-2.06509,785.229,2023.37,0,
1737,-3.64995,786.789,1832.84,0,
1738,-1.58436,784.912,2094.21,0,
1739,-4.94685,789.175,1655.89,0,
1740,-2.91908,786.682,1893.08,0,
1741,-2.63727,784.868,1968.85,0,
1742,-11.3118,795.936,1200.45,0,
1743,-7.5275,792.043,1413.1,0,
1744,-9.72283,799.235,1110.1,0,
1745,-8.7742,795.703,1194.61,0,
1746,-6.96148,790.887,1490.61,0,
1747,-4.13442,790.811,1616.96,0,
1748,-5.34962,790.352,1576.03,0,
1749,-8.48554,786.614,1570.12,0,
1750,-7.72718,795.469,1191.66,0,
1751,-8.3217,793.64,1302.68,0,
1752,-11.333,798.293,1139.8,0,
1753,-9.68793,796.815,1159.25,0,
1754,-7.02703,791.516,1455.99,0,
1755,-5.70103,791.323,1504.57,0,
1756,-7.32445,790.407,1504.0,0,
1757,-6.15181,791.212,1493.98,0,
1758,-5.26448,790.965,1546.04,0,
1759,-4.30328,792.222,1511.57,0,
1760,-9.42925,790.413,1453.46,0,
1761,-6.34042,790.755,1512.48,0,
1762,-4.84468,789.881,1629.72,0,
1763,-4.35753,793.413,1396.01,0,
1764,-5.29689,792.114,1473.34,0,
1765,-6.93204,789.606,1542.39,0,
1766,-5.97478,790.253,1553.68,0,
1767,-7.08176,788.246,1584.35,0,
1768,-3.81124,787.501,1799.65,0,
1769,-6.20343,789.585,1573.36,0,
1770,-5.68044,788.978,1625.28,0,
1771,-5.22915,786.847,1704.22,0,
1772,-2.82373,787.63,1884.59,0,
1773,-8.30651,795.846,1178.1,0,
1774,-9.63524,797.423,1142.3,0,
1775,-10.7784,791.339,1401.32,0,
1776,-10.5189,789.865,1462.0,0,
1777,-11.7143,798.694,1136.26,0,
1778,-10.2182,798.183,1130.7,0,
1779,-10.7142,799.694,1125.69,0,
1780,-9.17064,797.717,1123.52,0,
1781,-9.23096,796.026,1188.62,0,
1782,-11.6926,792.58,1349.92,0,
1783,-8.59363,797.474,1118.26,0,
1784,-8.47765,798.562,1090.51,0,
1785,-10.4264,799.285,1122.19,0,
1786,-11.6531,796.52,1182.64,0,
1787,-11.7143,799.361,1132.73,0,
1788,-8.13357,796.533,1148.59,0,
1789,-9.22917,796.522,1163.58,0,
1790,-11.6592,794.75,1244.34,0,
1791,-9.08231,795.298,1217.45,0,
1792,-11.4373,792.126,1372.46,0,
1793,-9.68555,794.338,1269.0,0,
1794,-11.6191,797.599,1152.38,0,
1795,-9.03648,794.743,1250.32,0,
1796,-10.2893,796.617,1172.06,0,
1797,-10.2027,797.637,1144.42,0,
1798,-10.6352,797.163,1160.47,0,
1799,-1.66428,799.29,687.043,1,
1800,-2.55609,798.515,709.153,1,
1801,-1.26302,798.26,835.005,0,
1802,-2.11766,796.907,1007.47,1,
1803,-1.39606,795.143,1413.2,0,
1804,-0.995012,797.204,1051.74,1,
1805,17.5176,793.965,4053.84,1,
1806,18.0733,793.881,4014.75,1,
1807,21.6834,795.601,2706.23,1,
1808,21.2537,796.166,2649.58,1,
1809,28.3483,797.224,1460.49,1,
1810,27.456,796.774,1517.7,1,
1811,26.8561,796.968,1463.65,1,
1812,26.6149,795.798,1847.43,1,
1813,24.9763,795.215,2257.06,1,
1814,27.6398,794.797,2256.22,1,
1815,22.2566,794.248,3109.95,1,
1816,28.1353,794.394,2420.22,1,
1817,24.3315,793.387,3160.16,1,
1818,32.9002,795.478,2155.24,1,
1819,30.971,796.029,1847.75,1,
1820,30.8485,794.853,2271.5,1,
1821,37.0716,790.77,4992.33,1,
1822,36.3564,791.766,4465.33,1,
1823,29.803,796.218,1760.01,1,
1824,30.6356,795.441,2022.54,1,
1825,23.704,796.584,1845.26,1,
1826,24.7606,795.883,1969.75,1,
1827,34.8851,796.694,2038.34,1,
1828,33.8932,795.957,2046.23,1,
1829,33.2152,793.755,2880.9,1,
1830,35.9124,790.81,4849.55,1,
1831,37.8861,795.127,3236.02,1,
1832,39.7644,795.196,3400.26,1,
1833,38.53,791.905,4390.13,1,
1834,39.1227,794.351,3653.76,1,
1835,37.1822,795.496,2970.85,1,
1836,38.5738,794.019,3740.54,1,
1837,35.8434,795.242,2779.75,1,
1838,37.9136,794.361,3513.89,1,
1839,37.4434,791.929,4506.41,1,
1840,39.2898,792.917,4017.9,1,
1841,39.1325,795.016,3441.93,1,
1842,39.8085,794.088,3712.31,1,
1843,39.9847,790.452,3813.88,0,
1844,38.5991,793.31,4029.92,1,
1845,38.6293,789.897,4254.15,0,
1846,40.6353,793.089,3422.18,0,
1847,37.9906,792.293,4401.07,1,
1848,39.2178,792.164,4110.59,1,
1849,38.0783,789.482,4481.92,0,
1850,37.5913,791.18,4759.11,1,
1851,37.9876,792.945,4108.67,1,
1852,36.4544,791.109,4779.02,1,
1853,37.3151,793.975,3579.13,1,
1854,35.7246,791.826,4344.83,1,
1855,38.2739,791.152,4470.91,1,
1856,36.554,795.012,3028.54,1,
1857,36.1447,793.85,3417.79,1,
1858,36.8257,792.175,4288.66,1,
1859,36.7491,792.862,3948.54,1,
1860,35.286,794.656,2878.64,1,
1861,36.1857,793.161,3678.88,1,
1862,35.4655,791.216,4603.47,1,
1863,34.2697,792.705,3519.65,1,
1864,34.5164,794.88,2638.48,1,
1865,24.3391,791.569,4104.63,1,
1866,34.1713,793.741,3055.24,1,
1867,31.6111,793.996,2595.35,1,
1868,34.0439,794.396,2778.55,1,
1869,34.7338,790.304,4978.08,1,
1870,31.8334,792.603,3261.15,1,
1871,34.8719,791.016,4615.68,1,
1872,35.127,793.46,3412.83,1,
1873,35.3721,792.317,3965.67,1,
1874,33.0107,791.67,3854.85,1,
1875,35.4819,794.018,3230.67,1,
1876,35.8196,790.274,5187.17,1,
1877,34.6038,792.197,3887.69,1,
1878,33.5224,790.445,4789.98,1,
1879,33.6067,791.205,4285.82,1,
1880,35.2346,789.967,5239.5,1,
1881,36.958,790.01,5014.57,1,
1882,33.1224,792.457,3440.1,1,
1883,30.5236,793.749,2692.83,1,
1884,32.245,790.036,4836.79,1,
1885,38.8609,784.942,4161.93,0,
1886,32.6159,793.562,2899.63,1,
1887,32.4854,792.886,3192.63,1,
1888,38.2001,788.769,4436.86,0,
1889,37.3846,789.508,4769.84,0,
1890,36.0971,788.775,5267.23,0,
1891,34.947,788.888,5697.22,1,
1892,37.8426,787.701,4509.11,0,
1893,42.8459,788.046,3163.88,0,
1894,35.0179,787.822,5551.29,0,
1895,36.248,789.813,5257.71,1,
1896,39.3152,789.51,4049.66,0,
1897,36.6227,788.47,5039.2,0,
1898,31.4414,794.662,2377.76,1,
1899,28.6805,794.58,2344.17,1,
1900,31.746,791.916,3603.83,1,
1901,31.2864,792.964,3038.53,1,
1902,26.9779,792.079,3589.67,1,
1903,25.3869,792.678,3372.57,1,
1904,40.9646,789.967,3552.78,0,
1905,39.304,788.768,4051.47,0,
1906,40.4985,791.766,3587.81,0,
1907,37.1416,788.705,4791.48,0,
1908,31.8749,788.662,5866.28,1,
1909,38.7318,790.655,4241.87,0,
1910,39.8769,789.816,3853.29,0,
1911,41.0149,788.519,3583.13,0,
1912,43.2236,792.648,2664.7,0,
1913,40.9186,791.129,3493.11,0,
1914,39.7553,791.659,3897.05,0,
1915,40.4989,789.503,3704.32,0,
1916,40.6346,790.571,3617.28,0,
1917,42.644,790.805,3042.16,0,
1918,41.5636,791.16,3284.17,0,
1919,41.6622,792.312,3180.43,0,
1920,35.482,786.966,5330.12,0,
1921,38.2902,785.311,4346.09,0,
1922,41.9989,790.598,3221.62,0,
1923,42.6395,793.184,2732.14,0,
1924,41.3204,793.546,3146.27,0,
1925,40.8535,792.359,3392.65,0,
1926,41.6839,789.964,3346.69,0,
1927,42.6141,791.565,2985.79,0,
1928,45.6401,789.238,2633.73,0,
1929,42.8939,789.319,3096.46,0,
1930,43.176,791.92,2779.75,0,
1931,41.9439,793.014,3012.51,0,
1932,45.4459,792.619,2310.71,0,
1933,43.8856,792.924,2491.36,0,
1934,43.973,793.513,2366.06,0,
1935,43.8649,790.861,2788.55,0,
1936,43.3269,789.846,2955.79,0,
1937,41.0452,787.296,3575.07,0,
1938,49.1071,792.834,2063.81,0,
1939,43.1773,787.494,3111.93,0,
1940,45.3003,791.15,2495.71,0,
1941,41.6991,788.634,3389.41,0,
1942,48.879,792.229,2143.13,0,
1943,40.5135,788.927,3713.0,0,
1944,40.7289,787.852,3655.43,0,
1945,39.8802,788.497,3856.58,0,
1946,40.0321,787.862,3813.03,0,
1947,39.6816,787.338,3932.49,0,
1948,49.2442,794.019,1966.32,0,
1949,44.1138,789.727,2849.32,0,
1950,43.1878,790.5,2926.93,0,
1951,45.657,789.998,2569.14,0,
1952,48.7967,791.002,2228.63,0,
1953,40.0246,784.99,3801.26,0,
1954,43.0289,785.289,3104.79,0,
1955,43.4916,785.868,3045.48,0,
1956,46.3388,790.288,2475.47,0,
1957,49.2841,791.624,2175.06,0,
1958,46.8487,789.303,2501.68,0,
1959,50.2307,790.82,2189.85,0,
1960,50.8859,790.72,2175.01,0,
1961,50.5548,795.183,1863.23,0,
1962,50.5507,792.169,2099.48,0,
1963,36.6952,787.262,4908.13,0,
1964,50.3821,792.838,2045.19,0,
1965,44.4252,790.364,2744.21,0,
1966,46.8862,789.902,2452.52,0,
1967,44.3555,789.162,2851.9,0,
1968,45.0511,788.893,2764.31,0,
1969,47.5909,790.871,2318.6,0,
1970,46.9935,791.24,2329.72,0,
1971,43.9042,788.616,2944.93,0,
1972,47.2001,788.374,2524.05,0,
1973,43.2294,788.654,3067.04,0,
1974,44.9677,788.13,2812.27,0,
1975,42.1276,788.01,3318.25,0,
1976,44.242,788.011,2919.91,0,
1977,44.1918,785.76,2966.47,0,
1978,48.9716,789.178,2345.8,0,
1979,41.7597,787.34,3407.08,0,
1980,42.1607,786.666,3333.91,0,
1981,38.9691,787.241,4126.48,0,
1982,39.479,785.382,3985.58,0,
1983,38.576,787.719,4294.99,0,
1984,36.4208,787.812,5070.27,0,
1985,41.7461,786.037,3432.3,0,
1986,39.9674,786.634,3865.0,0,
1987,40.6341,786.602,3668.87,0,
1988,41.1151,784.872,3507.55,0,
1989,53.1373,797.279,1856.13,0,
1990,46.9945,791.897,2265.23,0,
1991,45.9248,791.295,2419.71,0,
1992,47.603,792.291,2190.51,0,
1993,46.4008,792.706,2212.21,0,
1994,45.8934,792.917,2223.27,0,
1995,45.9769,791.861,2357.88,0,
1996,45.9149,793.457,2149.85,0,
1997,44.9477,792.876,2333.06,0,
1998,44.9576,794.593,2033.45,0,
1999,43.9447,794.503,2187.41,0,
2000,44.416,792.564,2452.64,0,
2001,44.461,791.887,2538.3,0,
2002,43.5885,794.016,2360.27,0,
2003,44.5078,793.727,2252.57,0,
2004,45.4791,794.322,2036.84,0,
2005,44.4246,795.4,1910.61,0,
2006,46.0542,794.663,1941.1,0,
2007,44.9185,795.128,1914.85,0,
2008,38.7399,788.442,4258.11,0,
2009,37.668,788.363,4576.62,0,
2010,38.8203,786.489,4160.15,0,
2011,51.4134,793.528,1992.72,0,
2012,39.4713,786.12,4001.75,0,
2013,55.1424,794.338,1981.24,0,
2014,51.4501,791.222,2141.1,0,
2015,49.7583,793.053,2033.19,0,
2016,52.669,797.039,1847.05,0,
2017,49.9237,789.7,2268.38,0,
2018,49.814,793.805,1991.28,0,
2019,43.7862,784.829,3027.63,0,
2020,52.1477,795.245,1906.54,0,
2021,51.3656,791.935,2100.24,0,
2022,50.8037,793.375,2004.08,0,
2023,51.4804,794.286,1954.78,0,
2024,52.0316,794.576,1941.79,0,
2025,51.6535,796.83,1814.21,0,
2026,50.8537,787.131,2325.26,0,
2027,52.2201,789.741,2188.76,0,
2028,42.295,785.01,3245.92,0,
2029,40.934,786.017,3574.05,0,
2030,51.914,793.17,2019.89,0,
2031,57.06,797.685,1919.84,0,
2032,49.0125,790.382,2265.79,0,
2033,51.1523,790.145,2194.49,0,
2034,48.0234,789.779,2376.89,0,
2035,48.6476,789.848,2329.02,0,
2036,51.8092,790.231,2177.23,0,
2037,53.2729,794.682,1945.87,0,
2038,50.9152,789.676,2231.7,0,
2039,52.0141,790.88,2148.74,0,
2040,50.3736,789.031,2277.91,0,
2041,51.2333,789.149,2241.88,0,
2042,53.4001,789.493,2170.65,0,
2043,54.6541,788.697,2177.05,0,
2044,52.1818,788.592,2235.84,0,
2045,53.824,792.905,2039.3,0,
2046,51.9442,792.421,2060.9,0,
2047,52.7428,794.153,1964.56,0,
2048,52.8959,795.382,1914.18,0,
2049,52.8373,789.873,2167.39,0,
2050,56.3373,795.275,1960.8,0,
2051,53.6712,796.271,1896.61,0,
2052,51.9935,796.378,1846.49,0,
2053,56.8259,795.822,1951.58,0,
2054,53.6818,799.276,1852.69,0,
2055,53.0638,796.007,1890.55,0,
2056,53.6481,796.997,1879.16,0,
2057,54.1746,797.335,1884.98,0,
2058,53.4372,798.292,1851.64,0,
2059,52.9886,797.888,1842.38,0,
2060,52.4272,797.952,1819.59,0,
2061,52.0393,798.361,1792.73,0,
2062,50.9387,797.441,1762.79,0,
2063,50.7778,796.43,1796.21,0,
2064,51.822,797.327,1805.64,0,
2065,51.0608,795.768,1841.02,0,
2066,51.7366,795.755,1864.45,0,
2067,55.5005,796.163,1932.56,0,
2068,54.3485,799.276,1865.89,0,
2069,56.1895,793.002,2026.35,0,
2070,56.0207,796.636,1928.43,0,
2071,54.1123,798.021,1873.15,0,
2072,54.7722,797.061,1902.77,0,
2073,54.7984,798.961,1879.19,0,
2074,54.7014,798.343,1883.02,0,
2075,55.4502,799.235,1888.72,0,
2076,56.551,799.16,1903.67,0,
2077,55.2685,797.412,1904.94,0,
2078,54.2834,795.945,1920.35,0,
2079,54.858,796.397,1918.52,0,
2080,53.928,794.632,1959.26,0,
2081,57.4396,795.683,1956.51,0,
2082,54.4033,795.274,1946.25,0,
2083,55.1259,795.013,1959.39,0,
2084,45.4471,787.649,2755.57,0,
2085,51.8814,789.129,2222.03,0,
2086,50.8403,788.8,2272.21,0,
2087,49.8633,788.772,2302.5,0,
2088,55.5588,793.332,2017.73,0,
2089,53.0567,790.505,2143.01,0,
2090,52.6445,791.023,2128.19,0,
2091,52.6922,793.504,2006.69,0,
2092,55.0479,793.035,2028.37,0,
2093,56.0009,798.844,1898.3,0,
2094,48.4808,788.776,2404.17,0,
2095,47.5419,790.19,2382.04,0,
2096,46.2844,788.929,2572.4,0,
2097,47.8834,789.138,2420.51,0,
2098,47.3808,787.287,2553.95,0,
2099,49.6352,787.729,2374.6,0,
2100,56.3234,787.033,2185.98,0,
2101,52.9424,787.791,2235.85,0,
2102,54.1099,792.168,2064.13,0,
2103,52.9699,791.651,2093.25,0,
2104,55.9076,798.236,1902.54,0,
2105,57.667,799.217,1909.04,0,
2106,54.7704,790.994,2104.93,0,
2107,57.6778,795.093,1969.51,0,
2108,46.2049,787.783,2655.86,0,
2109,47.3643,788.95,2481.68,0,
2110,48.2996,785.261,2510.46,0,
2111,47.8247,786.835,2524.12,0,
2112,46.5025,788.333,2583.53,0,
2113,47.1285,785.867,2611.95,0,
2114,48.8673,787.649,2431.02,0,
2115,47.6224,787.941,2508.04,0,
2116,48.5495,786.983,2472.18,0,
2117,48.3841,788.155,2447.35,0,
2118,48.3355,785.896,2506.37,0,
2119,48.8595,786.386,2462.3,0,
2120,52.2983,785.553,2294.87,0,
2121,51.83,787.976,2263.37,0,
2122,52.3421,787.504,2259.54,0,
2123,51.1548,787.858,2295.13,0,
2124,53.4279,787.577,2225.85,0,
2125,49.6083,786.354,2409.33,0,
2126,50.0662,787.031,2369.48,0,
2127,53.6527,786.099,2248.11,0,
2128,54.8464,789.286,2155.35,0,
2129,50.4847,785.064,2367.48,0,
2130,51.3931,786.6,2311.82,0,
2131,53.4165,788.863,2195.62,0,
2132,53.6893,790.536,2133.67,0,
2133,55.5037,789.423,2145.72,0,
2134,53.9453,789.927,2149.2,0,
2135,55.9762,788.96,2152.44,0,
2136,56.1943,790.351,2116.92,0,
2137,56.1679,792.474,2049.04,0,
2138,55.1549,788.107,2181.81,0,
2139,55.8196,788.232,2169.23,0,
2140,53.9494,787.888,2209.94,0,
2141,56.3477,787.74,2173.55,0,
2142,57.7008,789.045,2135.19,0,
2143,57.7621,796.14,1948.51,0,
2144,56.3,797.743,1912.54,0,
2145,57.271,796.998,1932.61,0,
2146,55.6485,795.45,1950.88,0,
2147,57.6551,794.044,1998.32,0,
2148,55.631,793.973,1998.6,0,
2149,57.2909,793.423,2014.16,0,
2150,57.3325,794.586,1982.6,0,
2151,57.7621,796.807,1940.54,0,
2152,56.6574,796.471,1937.51,0,
2153,56.6056,794.629,1980.08,0,
2154,55.5985,791.635,2071.04,0,
