x,y,VCP0.32f30000h1,VCP0.71f30000h1,VCP1.18f30000h1,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
659468.905,5085320.52,-1.94,0.6100000000000004,5.9,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
659468.84,5085320.52,0.1999999999999999,-0.1749999999999995,6.119999999999999,0,0.2550000000000002,4.194999999999999,7.215
